"","species","temp","se_temp","within_sp_var_temp","prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Dispersal_mode"
"343","Leandra_ionopogon",5.687335,0.001361,5e-06,6.972879,0.069926,0.007094,7.232412,0.015954,0.000821,8.997063,0.085155,0.007818,"Biotic"
"344","Leandra_itatiaiae",5.667681,0.008429,2.6e-05,7.509942,0.099942,0.035468,7.095911,0.057172,0.004104,9.758295,0.090294,0.039089,"Biotic"
"345","Leandra_lacunosa",5.67949,0.001571,3e-06,7.292915,0.021996,0.004434,7.230776,0.021802,0.000513,9.284951,0.033541,0.004886,"Biotic"
"346","Leandra_laevigata",5.671746,0.001116,4e-06,7.37184,0.026444,0.005911,7.056947,0.015414,0.000684,9.526111,0.029323,0.006515,"Biotic"
"347","Leandra_lancifolia",5.674207,0.002252,1e-05,7.339214,0.030408,0.013301,7.145152,0.034257,0.001539,9.420383,0.045331,0.014658,"Biotic"
"348","Leandra_laxa",5.671587,0.001909,8e-06,7.376188,0.060053,0.010641,7.060905,0.031844,0.001231,9.526864,0.069509,0.011727,"Biotic"
"349","Leandra_longicoma",5.696552,0.000864,1e-06,7.903683,0.03209,0.001298,7.200835,0.015473,0.00015,9.857054,0.041568,0.00143,"Biotic"
"350","Leandra_magdalenensis",5.667983,NA,7.7e-05,7.30317,NA,0.106405,7.020191,NA,0.012312,9.463974,NA,0.117268,"Biotic"
"351","Leandra_melanodesma",5.67208,0.002247,2e-06,7.483234,0.062806,0.0028,7.262975,0.025892,0.000324,9.409256,0.064386,0.003086,"Biotic"
"352","Leandra_melastomoides",5.679313,0.000939,1e-06,7.321063,0.027613,0.0019,7.170505,0.014244,0.00022,9.362716,0.034291,0.002094,"Biotic"
"353","Leandra_mexicana",5.695099,0.00122,1e-06,7.806934,0.056659,0.002046,7.423609,0.011025,0.000237,9.565167,0.05529,0.002255,"Biotic"
"354","Leandra_micropetala",5.699506,0.000994,2e-06,7.707583,0.03644,0.002956,7.262518,0.013701,0.000342,9.669763,0.033176,0.003257,"Biotic"
"355","Leandra_microphylla",5.668672,0.001381,3.9e-05,7.340374,0.016544,0.053203,7.11095,0.017545,0.006156,9.426562,0.03749,0.058634,"Biotic"
"356","Leandra_mollis",5.670398,NA,7.7e-05,7.319202,NA,0.106405,7.075809,NA,0.012312,9.397732,NA,0.117268,"Biotic"
"357","Leandra_mouraei",5.663134,NA,7.7e-05,7.49276,NA,0.106405,7.029088,NA,0.012312,9.64517,NA,0.117268,"Biotic"
"358","Leandra_multiplinervis",5.67611,0.002022,3e-06,7.415889,0.060046,0.004093,7.267915,0.033428,0.000474,9.338058,0.061868,0.00451,"Biotic"
"359","Leandra_nanayensis",5.702214,0.000688,1.5e-05,7.934595,0.028262,0.021281,7.133685,0.026014,0.002462,9.980577,0.035418,0.023454,"Biotic"
"360","Leandra_nervosa",5.663811,0.002274,5e-06,7.346093,0.114728,0.00665,7.08306,0.029045,0.00077,9.435662,0.098203,0.007329,"Biotic"
"361","Leandra_neurotricha",5.677159,0.01472,3.9e-05,7.326936,0.199243,0.053203,7.162465,0.107152,0.006156,9.395712,0.375443,0.058634,"Biotic"
"362","Leandra_nianga",5.679541,0.002701,5e-06,7.264039,0.053894,0.007094,7.145214,0.016107,0.000821,9.311719,0.055722,0.007818,"Biotic"
"363","Leandra_pallida",5.661011,0.008697,3.9e-05,7.588272,0.101099,0.053203,6.984527,0.019447,0.006156,9.856322,0.078567,0.058634,"Biotic"
"364","Leandra_pennipilis",5.669429,0.007077,2.6e-05,7.440097,0.107971,0.035468,7.110637,0.044145,0.004104,9.535297,0.135994,0.039089,"Biotic"
"365","Leandra_phelpsiae",5.677356,0.005073,2.6e-05,8.083159,0.029693,0.035468,7.169714,0.041217,0.004104,9.984059,0.090911,0.039089,"Biotic"
"366","Leandra_pilonensis",5.675203,0.002853,2.6e-05,7.347216,0.070185,0.035468,7.075444,0.025404,0.004104,9.525738,0.076031,0.039089,"Biotic"
"367","Leandra_planifilamentosa",5.669704,0.002106,2.6e-05,7.348048,0.030963,0.035468,7.00569,0.009978,0.004104,9.562683,0.045193,0.039089,"Biotic"
"368","Leandra_polyadena",5.671585,0.006024,3.9e-05,7.677562,0.011809,0.053203,7.284111,0.027108,0.006156,9.613362,0.003776,0.058634,"Biotic"
"369","Leandra_polystachya",5.675405,0.001887,5e-06,7.356193,0.024273,0.006259,7.19786,0.026465,0.000724,9.388677,0.038268,0.006898,"Biotic"
"370","Leandra_purpurascens",5.673844,0.001152,2e-06,7.364976,0.021228,0.002956,7.117026,0.015812,0.000342,9.449726,0.03107,0.003257,"Biotic"
"371","Leandra_purpurea",5.69501,0.002214,1.3e-05,7.592042,0.13727,0.017734,7.348736,0.01916,0.002052,9.475173,0.04649,0.019545,"Biotic"
"372","Leandra_purpureovillosa",5.669959,0.001998,5e-06,7.390331,0.031482,0.00665,7.050082,0.023452,0.00077,9.581871,0.049262,0.007329,"Biotic"
"373","Leandra_quinquedentata",5.669623,0.001409,4e-06,7.449625,0.035216,0.005067,7.046635,0.015522,0.000586,9.605233,0.042763,0.005584,"Biotic"
"374","Leandra_quinquenodis",5.67804,0.007445,1.9e-05,7.296718,0.09146,0.026601,7.130234,0.058569,0.003078,9.381963,0.137371,0.029317,"Biotic"
"375","Leandra_refracta",5.67346,0.001053,6e-06,7.460698,0.06331,0.008867,7.05666,0.016038,0.001026,9.604747,0.069889,0.009772,"Biotic"
"376","Leandra_regnellii",5.674163,0.001033,2e-06,7.39724,0.029845,0.002876,7.139868,0.016095,0.000333,9.470324,0.031844,0.003169,"Biotic"
"377","Leandra_reitzii",5.670283,0.00064,2.6e-05,7.361986,0.038945,0.035468,7.012205,0.041117,0.004104,9.617059,0.043511,0.039089,"Biotic"
"378","Leandra_reptans",5.68477,NA,7.7e-05,7.148346,NA,0.106405,7.126087,NA,0.012312,9.266721,NA,0.117268,"Biotic"
"379","Leandra_rhamnifolia",5.688962,0.002409,1.5e-05,7.072623,0.082041,0.021281,7.223006,0.014765,0.002462,9.176635,0.09743,0.023454,"Biotic"
"380","Leandra_ribesiaeflora",5.670398,NA,7.7e-05,7.860956,NA,0.106405,6.967909,NA,0.012312,10.006631,NA,0.117268,"Biotic"
"381","Leandra_rigida",5.681841,0.004967,1.9e-05,7.277536,0.068058,0.026601,7.21545,0.021836,0.003078,9.312542,0.064796,0.029317,"Biotic"
"382","Leandra_rufescens",5.697569,0.000759,1e-06,7.575692,0.053582,0.001935,7.317651,0.012578,0.000228,9.45733,0.052755,0.002172,"Biotic"
"383","Leandra_sabiaensis",5.667983,NA,7.7e-05,7.498316,NA,0.106405,7.060476,NA,0.012312,9.722625,NA,0.117268,"Biotic"
"384","Leandra_salicina",5.678428,0.001699,4e-06,7.275284,0.061003,0.005067,7.206631,0.026159,0.000586,9.259804,0.077212,0.005584,"Biotic"
"385","Leandra_secundiflora",5.696363,0.003195,5e-06,7.923376,0.053366,0.007094,7.068952,0.020759,0.000821,10.102516,0.041036,0.007818,"Biotic"
"386","Leandra_sericea",5.674397,0.002391,8e-06,7.297947,0.046276,0.010641,7.128237,0.026652,0.001231,9.338593,0.066889,0.011727,"Biotic"
"387","Leandra_solenifera",5.697506,0.000624,1e-06,7.848257,0.030212,0.001663,7.249139,0.014491,0.000192,9.791476,0.036948,0.001832,"Biotic"
"388","Leandra_strigilliflora",5.679847,0.003016,1.5e-05,7.217987,0.051577,0.021281,7.150731,0.017228,0.002462,9.248017,0.05838,0.023454,"Biotic"
"389","Leandra_subobruta",5.700276,NA,7.7e-05,7.380256,NA,0.106405,7.354362,NA,0.012312,9.21104,NA,0.117268,"Biotic"
"390","Leandra_subseriata",5.669121,0.001902,1e-06,7.389615,0.054045,0.001935,7.260452,0.022611,0.000224,9.323468,0.056686,0.002132,"Biotic"
"391","Leandra_subulata",5.684773,0.003328,1e-05,8.011057,0.047959,0.013301,7.274032,0.044403,0.001539,9.879625,0.069601,0.014658,"Biotic"
"392","Leandra_sulfurea",5.670822,0.003793,1e-05,7.404034,0.06623,0.013301,7.104583,0.030129,0.001539,9.518471,0.098759,0.014658,"Biotic"
"393","Leandra_tetraquetra",5.674635,0.003683,1.5e-05,7.473122,0.053923,0.021281,7.069198,0.020564,0.002462,9.625441,0.032054,0.023454,"Biotic"
"394","Leandra_therezopolitana",5.656866,NA,7.7e-05,7.534763,NA,0.106405,7.013915,NA,0.012312,9.694617,NA,0.117268,"Biotic"
"395","Leandra_tomentosa",5.665731,0.002597,3.9e-05,7.382926,0.109834,0.053203,7.049906,0.020818,0.006156,9.495981,0.149189,0.058634,"Biotic"
"396","Leandra_triantha",5.68477,NA,7.7e-05,7.148346,NA,0.106405,7.120444,NA,0.012312,9.279773,NA,0.117268,"Biotic"
"397","Leandra_ulaei",5.678373,0.002026,1.9e-05,7.343411,0.041701,0.026601,7.058307,0.024152,0.003078,9.51013,0.063131,0.029317,"Biotic"
"398","Leandra_umbellata",5.680207,0.002981,1.3e-05,7.26346,0.03449,0.017734,7.155617,0.030483,0.002052,9.295626,0.057194,0.019545,"Biotic"
"399","Leandra_variabilis",5.677382,0.001699,3e-06,7.346657,0.034421,0.003941,7.092995,0.015644,0.000456,9.459997,0.044125,0.004343,"Biotic"
"400","Leandra_vesiculosa",5.652314,NA,7.7e-05,7.689371,NA,0.106405,7.003974,NA,0.012312,9.934889,NA,0.117268,"Biotic"
"401","Leandra_xanthocoma",5.673203,0.000974,2e-06,7.369772,0.021146,0.002475,7.129895,0.014678,0.000286,9.444106,0.025075,0.002727,"Biotic"
"402","Leandra_xantholasia",5.673822,0.002047,9e-06,7.259246,0.060026,0.011823,7.136025,0.02925,0.001368,9.319767,0.076638,0.01303,"Biotic"
"403","Leandra_xanthostachya",5.675886,0.003941,1e-05,7.32929,0.090644,0.013301,7.114764,0.029456,0.001539,9.39961,0.113912,0.014658,"Biotic"
"404","Lijndenia_laurina",5.702159,0.000962,3e-06,7.938033,0.045464,0.004434,7.324268,0.016495,0.000513,9.828639,0.052837,0.004886,"Biotic"
"405","Macairea_multinervia",5.69707,0.003065,1.3e-05,7.813312,0.091216,0.017734,7.257265,0.049877,0.002052,9.720122,0.066661,0.019545,"Abiotic"
"406","Macairea_radula",5.692507,0.000565,1e-06,7.256973,0.019655,0.000739,7.344891,0.006516,8.6e-05,9.117138,0.022566,0.000814,"Abiotic"
"407","Macairea_thyrsiflora",5.700418,0.000485,1e-06,7.765658,0.023109,0.001108,7.237952,0.00868,0.000128,9.739278,0.024659,0.001222,"Abiotic"
"408","Macrocentrum_anfractum",5.690178,0.005069,3.9e-05,7.492143,0.100727,0.053203,7.327468,0.035811,0.006156,9.515059,0.100146,0.058634,"Abiotic"
"409","Macrocentrum_cristatum",5.696505,0.001455,4e-06,7.759754,0.049654,0.005067,7.327198,0.011039,0.000586,9.586983,0.042097,0.005584,"Abiotic"
"410","Macrocentrum_droseroides",5.691579,0.003851,1.5e-05,7.700335,0.154587,0.021281,7.354145,0.029513,0.002462,9.488582,0.031084,0.023454,"Abiotic"
"411","Macrocentrum_gesneriaceum",5.691204,NA,7.7e-05,7.112327,NA,0.106405,7.336937,NA,0.012312,9.463742,NA,0.117268,"Abiotic"
"412","Macrocentrum_minus",5.684545,0.003186,1.5e-05,7.681503,0.082917,0.021281,7.284822,0.014354,0.002462,9.515183,0.039422,0.023454,"Abiotic"
"413","Macrocentrum_neblinae",5.690224,0.005838,1.9e-05,8.038004,0.06705,0.026601,7.15382,0.0303,0.003078,10.069961,0.057066,0.029317,"Abiotic"
"414","Macrocentrum_vestitum",5.691879,0,3.9e-05,7.890208,0,0.053203,7.305188,0,0.006156,9.570878,0,0.058634,"Abiotic"
"415","Maguireanthus_ayangannae",5.687822,0,3.9e-05,7.736744,0,0.053203,7.297091,0,0.006156,9.351666,0,0.058634,"Abiotic"
"416","Maieta_guianensis",5.698984,0.000514,0,7.85732,0.016642,0.000622,7.21451,0.008139,7.2e-05,9.836621,0.019131,0.000686,"Biotic"
"417","Maieta_poeppigii",5.699952,0.001182,3e-06,7.773565,0.038389,0.004256,7.229553,0.017297,0.000492,9.764493,0.041851,0.004691,"Biotic"
"418","Marcetia_acerosa",5.67761,NA,7.7e-05,7.242798,NA,0.106405,7.223296,NA,0.012312,9.179262,NA,0.117268,"Abiotic"
"419","Marcetia_alba",5.685109,NA,7.7e-05,6.813445,NA,0.106405,7.321189,NA,0.012312,8.700847,NA,0.117268,"Abiotic"
"420","Marcetia_candolleana",5.677952,NA,7.7e-05,6.814543,NA,0.106405,7.266129,NA,0.012312,8.901094,NA,0.117268,"Abiotic"
"421","Marcetia_canescens",5.682215,0.001501,1.9e-05,6.556749,0.074265,0.026601,7.335905,0.028076,0.003078,8.504115,0.13763,0.029317,"Abiotic"
"422","Marcetia_eimeariana",5.672978,0.001891,3.9e-05,6.90323,0.005525,0.053203,7.277567,0.007254,0.006156,8.929864,0.021576,0.058634,"Abiotic"
"423","Marcetia_formosa",5.677267,NA,7.7e-05,6.857514,NA,0.106405,7.32251,NA,0.012312,8.820699,NA,0.117268,"Abiotic"
"424","Marcetia_grandiflora",5.677267,0,3.9e-05,6.905741,0.00501,0.053203,7.329749,0.000655,0.006156,8.860401,0.014047,0.058634,"Abiotic"
"425","Marcetia_harleyi",5.683238,0.001872,3.9e-05,6.813445,0,0.053203,7.310155,0.011034,0.006156,8.703752,0.002904,0.058634,"Abiotic"
"426","Marcetia_latifolia",5.682729,NA,7.7e-05,6.459904,NA,0.106405,7.311218,NA,0.012312,8.462315,NA,0.117268,"Abiotic"
"427","Marcetia_macrophylla",5.6885,NA,7.7e-05,6.928538,NA,0.106405,7.348588,NA,0.012312,8.736489,NA,0.117268,"Abiotic"
"428","Marcetia_mucugensis",5.691541,NA,7.7e-05,7.037028,NA,0.106405,7.374629,NA,0.012312,8.936824,NA,0.117268,"Abiotic"
"429","Marcetia_taxifolia",5.684524,0.001149,1e-06,7.073791,0.036701,0.002008,7.260745,0.014235,0.000237,9.046047,0.047271,0.002255,"Abiotic"
"430","Marcetia_velutina",5.680109,0.002672,2.6e-05,6.732136,0.062962,0.035468,7.33953,0.032887,0.004104,8.664498,0.102055,0.039089,"Abiotic"
"431","Marcetia_viscida",5.677267,NA,7.7e-05,6.857514,NA,0.106405,7.32251,NA,0.012312,8.820699,NA,0.117268,"Abiotic"
"432","Mecranium_ovatum",5.69289,NA,7.7e-05,7.170888,NA,0.106405,7.516977,NA,0.012312,8.568076,NA,0.117268,"Biotic"
"433","Mecranium_septentrionale",5.688838,NA,7.7e-05,7.307873,NA,0.106405,7.452982,NA,0.012312,9.099632,NA,0.117268,"Biotic"
"434","Medinilla_rubrifrons",5.692667,0.006018,1.9e-05,7.859319,0.126246,0.026601,7.274094,0.062638,0.004104,9.904585,0.184083,0.039089,"Biotic"
"435","Medinilla_sessiliflora",5.69612,0.002995,1.3e-05,8.131974,0.048754,0.017734,7.280951,0.014781,0.002052,10.114303,0.043469,0.019545,"Biotic"
"436","Medinilla_stephanostegia",5.67212,NA,7.7e-05,7.653495,NA,0.106405,7.100852,NA,0.012312,9.927936,NA,0.117268,"Biotic"
"437","Medinilla_suberosa",5.687145,NA,7.7e-05,7.712891,NA,0.106405,7.273786,NA,0.012312,9.738672,NA,0.117268,"Biotic"
"438","Melastoma_beccarianum",5.693639,0.003847,1.3e-05,7.791482,0.070052,0.017734,7.333498,0.022648,0.002052,9.688912,0.078499,0.019545,"Biotic"
"439","Melastoma_crinitum",5.695706,0.002292,1.5e-05,7.867354,0.08009,0.021281,7.290261,0.059311,0.002462,9.785029,0.176017,0.023454,"Biotic"
"440","Melastoma_cyanoides",5.691304,0.003539,2.6e-05,7.822014,0.161236,0.035468,7.520937,0.03043,0.004104,9.615935,0.283701,0.039089,"Biotic"
"441","Melastoma_denticulatum",5.691107,0.002534,8e-06,7.800708,0.093948,0.010641,7.35297,0.041332,0.001231,9.688759,0.085363,0.011727,"Biotic"
"442","Melastoma_dodecandrum",5.678269,0.00085,1e-06,7.373711,0.014135,0.00152,7.157683,0.009421,0.000176,9.42804,0.013636,0.001675,"Biotic"
"443","Melastoma_intermedium",5.683297,0.001991,7e-06,7.423042,0.081007,0.009673,7.189299,0.024415,0.001119,9.456856,0.081879,0.010661,"Biotic"
"444","Melastoma_malabathricum",5.688833,0.000948,0,7.57861,0.029511,0.000615,7.263977,0.011395,7.3e-05,9.520869,0.029797,0.000698,"Biotic"
"445","Melastoma_orientale",5.700484,0.001097,6e-06,7.72946,0.087233,0.0076,7.42308,0.020633,0.000947,9.448709,0.1084,0.009021,"Biotic"
"446","Melastoma_sanguineum",5.691658,0.001294,2e-06,7.505018,0.043415,0.002086,7.284233,0.020582,0.000251,9.451211,0.050189,0.002393,"Biotic"
"447","Memecylon_amshoffiae",5.700276,0.000334,3.9e-05,7.655339,0.06955,0.053203,7.091052,0.074442,0.006156,9.724231,0.023655,0.058634,"Biotic"
"448","Memecylon_arcuatomarginatum",5.699272,NA,7.7e-05,7.869019,NA,0.106405,7.150701,NA,0.012312,9.902387,NA,0.117268,"Biotic"
"449","Memecylon_bachmannii",5.673822,0.005839,3.9e-05,6.852269,0.158945,0.053203,7.38183,0.024274,0.006156,8.665273,0.18682,0.058634,"Biotic"
"450","Memecylon_bakerianum",5.677526,0.003414,1.1e-05,7.447001,0.100633,0.015201,7.286488,0.04323,0.001759,9.371563,0.093556,0.016753,"Biotic"
"451","Memecylon_bakossiense",5.692553,NA,7.7e-05,7.949444,NA,0.106405,7.16472,NA,0.012312,10.002065,NA,0.117268,"Biotic"
"452","Memecylon_batekeanum",5.696254,0,3.9e-05,7.578145,0,0.053203,7.09091,0,0.006156,9.670546,0,0.058634,"Biotic"
"453","Memecylon_boinense",5.70203,0.000866,1.9e-05,7.299072,0.028857,0.026601,7.702646,0.015598,0.003078,8.824227,0.03531,0.029317,"Biotic"
"454","Memecylon_buxoides",5.691879,0,3.9e-05,6.57368,0,0.053203,7.475566,0.026068,0.006156,8.268203,0.101418,0.058634,"Biotic"
"455","Memecylon_caeruleum",5.696411,0.004082,6e-06,7.575807,0.087065,0.0076,7.323127,0.112204,0.001026,9.397829,0.177631,0.009772,"Biotic"
"456","Memecylon_calophyllum",5.695577,0.001087,8e-06,7.598783,0.061727,0.010641,7.100156,0.025441,0.001231,9.685794,0.067938,0.011727,"Biotic"
"457","Memecylon_candidum",5.699045,0.00123,1.3e-05,7.859927,0.081716,0.017734,7.139915,0.016496,0.002052,9.894317,0.060162,0.019545,"Biotic"
"458","Memecylon_cantleyi",5.701908,0.000517,4e-06,7.808715,0.053245,0.005911,7.36855,0.014614,0.000684,9.629677,0.063539,0.006515,"Biotic"
"459","Memecylon_clavistaminum",5.688753,0.002964,1.5e-05,7.780463,0.112161,0.021281,7.36934,0.033011,0.002462,9.616923,0.085963,0.023454,"Biotic"
"460","Memecylon_cogniauxii",5.685073,0.005998,2.6e-05,7.020765,0.07444,0.035468,7.289307,0.038139,0.004104,8.84214,0.044894,0.039089,"Biotic"
"461","Memecylon_confusum",5.674575,0.015616,3.9e-05,7.630965,0.124374,0.053203,7.141365,0.267166,0.006156,9.488548,0.291698,0.058634,"Biotic"
"462","Memecylon_dasyanthum",5.689935,0.003495,1.3e-05,7.790208,0.058675,0.017734,7.223145,0.030559,0.002052,9.759649,0.080361,0.019545,"Biotic"
"463","Memecylon_deminutum",5.66244,NA,7.7e-05,6.791221,NA,0.106405,7.06732,NA,0.012312,9.011279,NA,0.117268,"Biotic"
"464","Memecylon_durum",5.700104,0.001189,1e-05,8.181504,0.067812,0.013301,7.280884,0.00974,0.001539,10.076549,0.06349,0.014658,"Biotic"
"465","Memecylon_edule",5.699759,0.001145,2e-06,7.741708,0.066432,0.0028,7.387911,0.01576,0.000352,9.509235,0.079219,0.003351,"Biotic"
"466","Memecylon_eduliforme",5.691001,0.001979,9e-06,7.654788,0.119168,0.011823,7.442278,0.036348,0.001368,9.407248,0.129996,0.01303,"Biotic"
"467","Memecylon_englerianum",5.695862,0.002028,1e-05,7.670391,0.116975,0.013301,7.25039,0.042941,0.001539,9.573238,0.134097,0.014658,"Biotic"
"468","Memecylon_flavovirens",5.681273,0.001622,4e-06,7.038997,0.034909,0.00532,7.465695,0.023727,0.000616,8.78131,0.050795,0.005863,"Biotic"
"469","Memecylon_fragrans",5.699272,0.000335,3.9e-05,6.791392,0.119359,0.053203,7.489112,0.00643,0.006156,8.496786,0.040405,0.058634,"Biotic"
"470","Memecylon_germainii",5.697758,0.003521,3.9e-05,7.458958,0.036584,0.053203,7.043989,0.066707,0.006156,9.607808,0.105246,0.058634,"Biotic"
"471","Memecylon_greenwayi",5.69204,0.003878,3.9e-05,6.932064,0.244955,0.053203,7.237313,0.040626,0.006156,9.057346,0.26131,0.058634,"Biotic"
"472","Memecylon_impressivenum",5.686467,NA,7.7e-05,7.798113,NA,0.106405,7.407318,NA,0.012312,9.758693,NA,0.117268,"Biotic"
"473","Memecylon_infuscatum",5.692327,0.000757,1.3e-05,7.904742,0.035504,0.017734,7.382472,0.02912,0.002052,9.77013,0.026725,0.019545,"Biotic"
"474","Memecylon_interjectum",5.685449,NA,7.7e-05,7.77863,NA,0.106405,7.377759,NA,0.012312,9.691655,NA,0.117268,"Biotic"
"475","Memecylon_klaineanum",5.698153,0.000927,1.3e-05,7.696198,0.079312,0.017734,7.022161,0.023806,0.002052,9.851437,0.063691,0.019545,"Biotic"
"476","Memecylon_kupeanum",5.680343,NA,7.7e-05,7.834392,NA,0.106405,7.128496,NA,0.012312,9.989665,NA,0.117268,"Biotic"
"477","Memecylon_laurentii",5.694922,0.000855,4e-06,7.553512,0.040279,0.005911,7.032166,0.019781,0.000684,9.718896,0.041373,0.006515,"Biotic"
"478","Memecylon_lilacinum",5.700409,0.000711,2e-06,7.794857,0.049873,0.002533,7.356396,0.012785,0.000308,9.632351,0.063318,0.002932,"Biotic"
"479","Memecylon_longipetalum",5.687115,0.002151,6e-06,7.457306,0.066157,0.0076,7.404999,0.038414,0.000879,9.284814,0.087826,0.008376,"Biotic"
"480","Memecylon_louvelianum",5.684059,0.001972,5e-06,7.427736,0.080984,0.006259,7.373991,0.029819,0.000724,9.279215,0.08683,0.006898,"Biotic"
"481","Memecylon_macrodendron",5.69803,0.000768,8e-06,7.602491,0.078509,0.010641,7.106925,0.026024,0.001231,9.685074,0.066336,0.011727,"Biotic"
"482","Memecylon_magnifoliatum",5.697261,NA,7.7e-05,7.290975,NA,0.106405,7.44132,NA,0.012312,9.058936,NA,0.117268,"Biotic"
"483","Memecylon_mayottense",5.699607,NA,7.7e-05,7.141245,NA,0.106405,NA,NA,Inf,NA,NA,Inf,"Biotic"
"484","Memecylon_megacarpum",5.695101,0.006389,1.9e-05,8.101467,0.102812,0.026601,7.213256,0.04439,0.003078,10.097307,0.054382,0.029317,"Biotic"
"485","Memecylon_mocquerysii",5.693226,0.001348,3.9e-05,8.02596,0.037417,0.053203,7.443324,0.009658,0.006156,9.799083,0.039119,0.058634,"Biotic"
"486","Memecylon_myrianthum",5.694799,0.001498,6e-06,7.46657,0.055749,0.0076,7.188403,0.027974,0.000879,9.479602,0.066734,0.008376,"Biotic"
"487","Memecylon_natalense",5.678782,0.003131,1.3e-05,6.882207,0.086153,0.017734,7.368714,0.01367,0.002052,8.684627,0.091638,0.019545,"Biotic"
"488","Memecylon_occultum",5.694057,0.002836,1.9e-05,7.663588,0.068834,0.026601,7.092862,0.028026,0.003078,9.755843,0.079692,0.029317,"Biotic"
"489","Memecylon_oubanguianum",5.692553,0.000337,2.6e-05,7.530122,0.149274,0.035468,7.20618,0.083566,0.004104,9.517832,0.228222,0.039089,"Biotic"
"490","Memecylon_pauciflorum",5.701003,0.000663,1e-06,7.142887,0.029923,0.001542,7.691185,0.012092,0.000199,8.654066,0.040705,0.001891,"Biotic"
"491","Memecylon_peracuminatum",5.688832,0.002379,2.6e-05,7.781508,0.039587,0.035468,7.332608,0.025227,0.004104,9.670537,0.068616,0.039089,"Biotic"
"492","Memecylon_perditum",5.691794,0.003379,1.3e-05,7.623106,0.10146,0.017734,7.528758,0.028723,0.002052,9.400577,0.143753,0.019545,"Biotic"
"493","Memecylon_plebejum",5.697379,0.00291,1.5e-05,7.072733,0.031881,0.021281,7.431131,0.005,0.002462,8.792578,0.01869,0.023454,"Biotic"
"494","Memecylon_polyanthum",5.689176,NA,7.7e-05,7.345365,NA,0.106405,7.295735,NA,0.012312,9.378985,NA,0.117268,"Biotic"
"495","Memecylon_rivulare",5.69659,NA,7.7e-05,8.199189,NA,0.106405,7.404279,NA,0.012312,10.134718,NA,0.117268,"Biotic"
"496","Memecylon_rostratum",5.694237,NA,7.7e-05,8.15335,NA,0.106405,7.44132,NA,0.012312,10.04116,NA,0.117268,"Biotic"
"497","Memecylon_royenii",5.703782,0.000167,3.9e-05,8.097055,0.180611,0.053203,7.499977,NA,0.012312,9.979847,NA,0.117268,"Biotic"
"498","Memecylon_scutellatum",5.697792,0.001337,2e-06,7.45588,0.06303,0.003224,7.421017,0.017239,0.000385,9.273916,0.072506,0.003665,"Biotic"
"499","Memecylon_sejunctum",5.688749,0.003625,1.3e-05,7.37791,0.04705,0.017734,7.472613,0.063076,0.002052,9.14394,0.100954,0.019545,"Biotic"
"500","Memecylon_sitanum",5.693227,NA,7.7e-05,7.566311,NA,0.106405,7.021084,NA,0.012312,9.727049,NA,0.117268,"Biotic"
"501","Memecylon_teitense",5.678636,NA,7.7e-05,7.031741,NA,0.106405,7.258412,NA,0.012312,8.952605,NA,0.117268,"Biotic"
"502","Memecylon_torrei",5.698267,NA,7.7e-05,6.962243,NA,0.106405,7.49887,NA,0.012312,8.70864,NA,0.117268,"Biotic"
"503","Memecylon_ulopterum",5.685259,0.003627,1.9e-05,7.517518,0.215839,0.026601,7.351969,0.040156,0.003078,9.385425,0.216815,0.029317,"Biotic"
"504","Memecylon_umbellatum",5.6995,0.002586,1e-05,7.219657,0.096234,0.013301,7.488547,0.027862,0.001539,8.961569,0.100261,0.014658,"Biotic"
"505","Memecylon_verruculosum",5.686689,0.004936,1.3e-05,7.0917,0.103742,0.017734,7.314977,0.062994,0.002052,9.011037,0.114186,0.019545,"Biotic"
"506","Memecylon_virescens",5.699105,0.000168,3.9e-05,7.776617,0.072707,0.053203,7.152973,0.01252,0.006156,9.804445,0.051374,0.058634,"Biotic"
"507","Memecylon_xiphophyllum",5.693564,NA,7.7e-05,7.975908,NA,0.106405,7.36074,NA,0.012312,9.724181,NA,0.117268,"Biotic"
"508","Memecylon_zenkeri",5.693402,0.00199,6e-06,7.75478,0.071259,0.008867,7.135675,0.019735,0.001026,9.810203,0.072174,0.009772,"Biotic"
"509","Meriania_acostae",5.671941,0.003613,3.9e-05,7.417385,0.270613,0.053203,7.11953,0.014564,0.006156,9.407216,0.174136,0.058634,"Abiotic"
"510","Meriania_arborea",5.647388,NA,7.7e-05,6.997596,NA,0.106405,7.085064,NA,0.012312,9.398064,NA,0.117268,"Abiotic"
"511","Meriania_calophylla",5.682048,NA,7.7e-05,7.172425,NA,0.106405,7.095064,NA,0.012312,9.321345,NA,0.117268,"Abiotic"
"512","Meriania_calyptrata",5.671776,NA,7.7e-05,7.528332,NA,0.106405,7.12206,NA,0.012312,9.899329,NA,0.117268,"Abiotic"
"513","Meriania_ekmanii",5.672808,NA,7.7e-05,7.659171,NA,0.106405,7.21891,NA,0.012312,9.752141,NA,0.117268,"Abiotic"
"514","Meriania_franciscana",5.6666,NA,7.7e-05,7.165493,NA,0.106405,7.088409,NA,0.012312,8.815964,NA,0.117268,"Abiotic"
"515","Meriania_hernandoi",5.669625,0.003227,1.3e-05,7.795667,0.155488,0.017734,7.018119,0.040236,0.002052,9.870192,0.141312,0.019545,"Abiotic"
