"","clade_i","ObsSt","Alpha","Sigma","Optim"
"Potentilla_elegans","Rosaceae","Abiotic",0.538947987843132,0.360015697412445,6.55219246852524
"Potentilla_pulchella","Rosaceae","Abiotic",0.538948301575816,0.360254908418183,6.55317279793668
"Potentilla_rubricaulis","Rosaceae","Abiotic",0.538948309570531,0.360344202159103,6.55289008920901
"Potentilla_multifida","Rosaceae","Abiotic",0.538948309570531,0.360182397190945,6.55227606030653
"Potentilla_petraea","Rosaceae","Abiotic",0.538948045812998,0.360114918486427,6.55310539830662
"Potentilla_pannosa","Rosaceae","Abiotic",0.538948045812998,0.360201804258495,6.55282042286379
"Potentilla_villosula","Rosaceae","Abiotic",0.538947967403166,0.36000577436302,6.55218725817114
"Potentilla_persica","Rosaceae","Abiotic",0.538948441728105,0.360185400721721,6.55320556005555
"Potentilla_kurdica","Rosaceae","Abiotic",0.538948441728105,0.360272439257767,6.55292078857605
"Potentilla_grandiflora","Rosaceae","Abiotic",0.538947973950928,0.360006315891778,6.55218905092432
"Potentilla_radiata","Rosaceae","Abiotic",0.538948131053817,0.360168543130371,6.55312625412162
"Potentilla_tanacetifolia","Rosaceae","Abiotic",0.538948209054029,0.36027491357574,6.55286099016437
"Potentilla_thuringiaca","Rosaceae","Abiotic",0.538948209054029,0.360113141134824,6.55224716965895
"Potentilla_neumanniana","Rosaceae","Abiotic",0.538948324874774,0.36020458283227,6.55317487153573
"Potentilla_chrysantha","Rosaceae","Abiotic",0.538948324874774,0.360291572814659,6.55289003522966
"Potentilla_montenegrina","Rosaceae","Abiotic",0.538947996953297,0.360026707689713,6.55219467491203
"Potentilla_nepalensis","Rosaceae","Abiotic",0.538948016841261,0.360109338896963,6.55309808475416
"Potentilla_argentea","Rosaceae","Abiotic",0.538948016841261,0.360196213480488,6.55281309437291
"Potentilla_flabellifolia","Rosaceae","Abiotic",0.538947926117096,0.359941662286627,6.55217793949991
"Potentilla_pensylvanica","Rosaceae","Abiotic",0.538947955509823,0.360066359365766,6.55308273577586
"Potentilla_atrosanguinea","Rosaceae","Abiotic",0.53894797537043,0.36017445987661,6.55280257735417
"Potentilla_neumaniana","Rosaceae","Abiotic",0.53894806466236,0.360060328892397,6.5522117301123
"Potentilla_adscharica","Rosaceae","Abiotic",0.538948067488127,0.360135895748997,6.553110908788
"Potentilla_recta","Rosaceae","Abiotic",0.538948067488127,0.360222788466439,6.55282594261831
"Potentilla_crantzii","Rosaceae","Abiotic",0.538947997840675,0.360030067185319,6.55219487395196
"Potentilla_pimpinelloides","Rosaceae","Abiotic",0.538948158861252,0.360160080601105,6.5531330508053
"Potentilla_hyparctica","Rosaceae","Abiotic",0.538948158861252,0.360247007816957,6.55284813069628
"Potentilla_concinna","Rosaceae","Abiotic",0.538948555581341,0.360168434900373,6.55233250525926
"Potentilla_hippiana","Rosaceae","Abiotic",0.538948555581341,0.360243255503202,6.55323185784585
"Potentilla_diversifolia","Rosaceae","Abiotic",0.538948577497295,0.360333475463465,6.55295266474397
"Potentilla_gracilis","Rosaceae","Abiotic",0.538948577497295,0.360171567805767,6.55233797792534
"Potentilla_nivea","Rosaceae","Abiotic",0.538948139646903,0.360177436411954,6.55312778195494
"Potentilla_tollii","Rosaceae","Abiotic",0.538948195485375,0.360279097991444,6.55285681325472
"Potentilla_multicaulis","Rosaceae","Abiotic",0.538948757235505,0.360197922482584,6.55238246736041
"Potentilla_discolor","Rosaceae","Abiotic",0.538948757235505,0.360272739082812,6.5532821905894
"Potentilla_chinensis","Rosaceae","Abiotic",0.538948682149022,0.360352299143013,6.55297877076237
"Potentilla_stipularis","Rosaceae","Abiotic",0.538948127067197,0.360098661788063,6.55222607712643
"Potentilla_kleiniana","Rosaceae","Abiotic",0.538947976042718,0.360076337836331,6.55308806961769
"Potentilla_thurberi","Rosaceae","Abiotic",0.538947976042718,0.360163198713433,6.55280306093627
"Potentilla_pulvinaris","Rosaceae","Abiotic",0.538948118699838,0.360101685878299,6.55222896306669
"Potentilla_villosa","Rosaceae","Abiotic",0.538948118699838,0.360176515148868,6.55312751301716
"Potentilla_bimundorum","Rosaceae","Abiotic",0.53894808171325,0.36024799493953,6.55283396524776
"Potentilla_bipinnatifida","Rosaceae","Abiotic",0.53894808171325,0.360086268662773,6.55222044050903
"Potentilla_uniflora","Rosaceae","Abiotic",0.538947921806633,0.360006481234762,6.55307525158457
"Potentilla_biennis","Rosaceae","Abiotic",0.538947866573589,0.359864917025813,6.55278503111267
"Ivesia_saxosa","Rosaceae","Abiotic",0.538948048903987,0.359881995914029,6.55221724162783
"Ivesia_lycopodioides","Rosaceae","Abiotic",0.538948048903987,0.359956825682718,6.55311574545224
"Sibbaldia_tetrandra","Rosaceae","Abiotic",0.538947878234147,0.359923051688569,6.55278511191312
"Potentilla_clandestina","Rosaceae","Abiotic",0.538947882201493,0.359783168751673,6.55217253290669
"Sibbaldia_purpurea","Rosaceae","Abiotic",0.538947882355777,0.359858763158685,6.5530707820405
"Potentilla_griffithii","Rosaceae","Abiotic",0.538947882355777,0.359945603057095,6.55278574534931
"Potentilla_articulata","Rosaceae","Abiotic",0.538947979835902,0.359942145401788,6.55219605165098
"Potentilla_biflora","Rosaceae","Abiotic",0.538947979835902,0.360016976820109,6.55309440271873
"Potentilla_curviseta","Rosaceae","Abiotic",0.538947925884413,0.360068757490544,6.55279530227919
"Potentilla_ancistrifolia","Rosaceae","Abiotic",0.538947888948501,0.359818164399804,6.55217187737586
"Potentilla_nitida","Rosaceae","Abiotic",0.538948403708795,0.360152584561886,6.55319777629514
"Potentilla_divina","Rosaceae","Abiotic",0.538948403708795,0.360239610702635,6.55291298826602
"Potentilla_clusiana","Rosaceae","Abiotic",0.538947925028306,0.359937584133899,6.5521782269645
"Potentilla_micrantha","Rosaceae","Abiotic",0.538947925028306,0.360012416694069,6.55307647229665
"Potentilla_grammopetala","Rosaceae","Abiotic",0.538947924255117,0.360098150411098,6.55279124510365
"Potentilla_alchemilloides","Rosaceae","Abiotic",0.538948381238162,0.360058646533311,6.55229258139737
"Potentilla_valderia","Rosaceae","Abiotic",0.538948381238162,0.360133470219424,6.55319164847064
"Potentilla_tabernaemontani","Rosaceae","Abiotic",0.538948077173111,0.360168593722705,6.55283028462875
"Potentilla_alba","Rosaceae","Abiotic",0.538948077173111,0.360006862723862,6.55221672963634
"Potentilla_caulescens","Rosaceae","Abiotic",0.538947919950714,0.360001480915932,6.55307529428291
"Fallugia_paradoxa","Rosaceae","Abiotic",0.538947733595409,0.358885009621046,6.55283227372409
"Sieversia_pusilla","Rosaceae","Abiotic",0.538948170845723,0.359321599958065,6.55230407199563
"Geum_pentapetalum","Rosaceae","Abiotic",0.538948170845723,0.359396425622874,6.55320295584085
"Geum_glaciale","Rosaceae","Abiotic",0.538947816984258,0.359531509015089,6.55279576433433
"Geum_bulgaricum","Rosaceae","Abiotic",0.538947822264818,0.35940865759367,6.55218257713578
"Geum_andicola","Rosaceae","Abiotic",0.538947822264818,0.359483490469171,6.55308079326818
"Geum_vernum","Rosaceae","Abiotic",0.538947805079836,0.359391790182993,6.55279504860953
"Geum_chiloense","Rosaceae","Abiotic",0.538947813037187,0.35930869454289,6.55218061557573
"Geum_macrophyllum","Rosaceae","Abiotic",0.538947813037187,0.359383527418635,6.55307883168557
"Geum_reptans","Rosaceae","Abiotic",0.53894780872657,0.359424634903626,6.5527940374086
"Geum_montanum","Rosaceae","Abiotic",0.538948003423526,0.359982366087906,6.55220452239021
"Geum_canadense","Rosaceae","Abiotic",0.538948196480654,0.360102862358063,6.55315157027484
"Geum_urbanum","Rosaceae","Abiotic",0.538948196480654,0.360189810199037,6.55286667770352
"Geum_rivale","Rosaceae","Abiotic",0.538948009640966,0.359985530474309,6.55220609710505
"Geum_geniculatum","Rosaceae","Abiotic",0.538947965616772,0.360029258961527,6.55309310006696
"Geum_speciosum","Rosaceae","Abiotic",0.538947809501413,0.359432269341038,6.55279384455466
"Geum_aleppicum","Rosaceae","Abiotic",0.538947809501413,0.359270597065235,6.55218066579178
"Geum_rossii","Rosaceae","Abiotic",0.538948349215958,0.359804052545392,6.55320678226322
"Geum_triflorum","Rosaceae","Abiotic",0.538948349215958,0.359891080541065,6.55292199671071
"Coluria_elegans","Rosaceae","Abiotic",0.538947844976257,0.359547976958073,6.55218048775095
"Coluria_geoides","Rosaceae","Abiotic",0.538947844976257,0.359622809804086,6.55307870661392
"Acomastylis_elata","Rosaceae","Abiotic",0.538947815653733,0.359494590272427,6.55279256006714
"Geum_sikkimense","Rosaceae","Abiotic",0.538947808784077,0.359263705656256,6.55218084471122
"Geum_heterocarpum","Rosaceae","Abiotic",0.538947803051876,0.359287501010696,6.55308067928999
"Geum_calthifolium","Rosaceae","Abiotic",0.538947799837479,0.359346368831758,6.55279661481903
"Taihangia_rupestris","Rosaceae","Abiotic",0.538947835989569,0.359507287624053,6.55217639529356
"Geum_fragarioides","Rosaceae","Abiotic",0.538947841861806,0.359623901247937,6.55307432026276
"Geum_waldsteiniae","Rosaceae","Abiotic",0.538947848202014,0.359757345765988,6.5527891442655
"Geum_leiospermum","Rosaceae","Abiotic",0.538948053426374,0.359813658023065,6.5522257422037
"Geum_cockaynei","Rosaceae","Abiotic",0.538948053426374,0.359888487456758,6.55312427704878
"Rubus_lasiostylus","Rosaceae","Biotic",0.53894440211954,0.281043137547548,6.82616867594243
"Rubus_innominatus","Rosaceae","Biotic",0.538944382906112,0.281131873369769,6.82596161607816
"Rubus_pungens","Rosaceae","Biotic",0.538944382906112,0.280981400652198,6.82535973065515
"Rubus_acaulis","Rosaceae","Biotic",0.538947463080354,0.28106479274488,6.82557047218687
"Rubus_subtibetanus","Rosaceae","Biotic",0.538946080871142,0.281333063226968,6.82727417268193
"Rubus_coreanus","Rosaceae","Biotic",0.538946057101656,0.281183381455629,6.82670077959536
"Rubus_inopertus","Rosaceae","Biotic",0.53894604541366,0.281249880113727,6.82755532491773
"Rubus_mesogaeus","Rosaceae","Biotic",0.538945891063018,0.281350373517007,6.82747307712556
"Rubus_parvifolius","Rosaceae","Biotic",0.538945891063018,0.281197960060765,6.82686860051883
"Rubus_subinopertus","Rosaceae","Biotic",0.538946393173604,0.281207611917387,6.82707867462203
"Rubus_idaeus","Rosaceae","Biotic",0.538946825029743,0.281230141858654,6.82614629111361
"Rubus_phoenicolasius","Rosaceae","Biotic",0.538946825029743,0.281077818068204,6.82554193422446
"Rubus_stans","Rosaceae","Biotic",0.538947479280422,0.28106184569876,6.82554144295593
"Rubus_hoffmeisterianus","Rosaceae","Biotic",0.5389479620408,0.28105000056132,6.82436521173395
"Rubus_biflorus","Rosaceae","Biotic",0.538944672683825,0.281006375179155,6.82550162626698
"Rubus_alexeterius","Rosaceae","Biotic",0.538944672683825,0.281070165276455,6.82633295038159
"Rubus_niveus","Rosaceae","Biotic",0.538945173664633,0.281111657276668,6.82556760045018
"Rubus_ursinus","Rosaceae","Biotic",0.538948459975306,0.281091869315399,6.82509036923141
"Rubus_macraei","Rosaceae","Biotic",0.538948459975306,0.281158502078073,6.8259399058675
"Rubus_arizonensis","Rosaceae","Biotic",0.538950178970743,0.281105416676691,6.8241596590216
"Rubus_discolor","Rosaceae","Biotic",0.538949661395007,0.281070063155425,6.82464346873613
"Rubus_parvus","Rosaceae","Biotic",0.538948749284627,0.281242086686841,6.82659798723733
"Rubus_canescens","Rosaceae","Biotic",0.538948749284627,0.281329274629791,6.82635211935209
"Rubus_geoides","Rosaceae","Biotic",0.538949186240269,0.28113790852486,6.82533453237106
"Rubus_gunnianus","Rosaceae","Biotic",0.538949017311621,0.28122067448714,6.82635611571858
"Rubus_moorei","Rosaceae","Biotic",0.538949017311621,0.281307862293083,6.82611026052025
"Rubus_nivalis","Rosaceae","Biotic",0.538950021963708,0.281004973135779,6.82402192950651
"Rubus_roseus","Rosaceae","Biotic",0.538947861306196,0.28126863933945,6.8270572707187
"Rubus_glabratus","Rosaceae","Biotic",0.538947753420044,0.281365628435484,6.82692894792128
"Rubus_nubigenus","Rosaceae","Biotic",0.538947753420044,0.281211603571681,6.82632231983836
"Rubus_urticifolius","Rosaceae","Biotic",0.538949302583243,0.281295291470078,6.82691335992715
"Rubus_praecox","Rosaceae","Biotic",0.538949272136389,0.281385255920707,6.82669508714058
"Rubus_alpinus","Rosaceae","Biotic",0.538949272136389,0.281230277091246,6.82608718536723
"Rubus_trivialis","Rosaceae","Biotic",0.53894931150555,0.281320006646495,6.82714164655202
"Rubus_plicatus","Rosaceae","Biotic",0.538949221501949,0.281416977906722,6.82699977899443
"Rubus_canadensis","Rosaceae","Biotic",0.538949221501949,0.281261878192271,6.82639171582108
"Rubus_setosus","Rosaceae","Biotic",0.538949075207123,0.281342365551855,6.8273923855668
"Rubus_pensilvanicus","Rosaceae","Biotic",0.538949075207123,0.281429592060244,6.82714294650699
"Rubus_hispidus","Rosaceae","Biotic",0.538948966347354,0.281290210904506,6.82671145482417
"Rubus_flagellaris","Rosaceae","Biotic",0.538948956408791,0.281359105681539,6.82758054926542
"Rubus_argutus","Rosaceae","Biotic",0.538948949522398,0.281446937245787,6.8273379898227
"Rubus_cuneifolius","Rosaceae","Biotic",0.538948949522398,0.281291825479139,6.82672991055782
"Rubus_nessensis","Rosaceae","Biotic",0.538949318214642,0.281318967690181,6.82713058074991
"Rubus_sapidus","Rosaceae","Biotic",0.538949327830387,0.281404598337556,6.82686438714513
"Rubus_hochstetterorum","Rosaceae","Biotic",0.538949431668792,0.281231374998944,6.82606760718015
"Rubus_glaucus","Rosaceae","Biotic",0.538949491150545,0.28128813527217,6.82681191160623
"Rubus_allegheniensis","Rosaceae","Biotic",0.538949610327386,0.281351551587455,6.82632561477613
"Rubus_divaricatus","Rosaceae","Biotic",0.538949263881307,0.281226815324205,6.82607647007875
"Rubus_vigorosus","Rosaceae","Biotic",0.538948786187576,0.281348364802791,6.82753451049544
"Rubus_ulmifolius","Rosaceae","Biotic",0.538948640499457,0.28144951149266,6.82744762598871
"Rubus_sanctus","Rosaceae","Biotic",0.538948640499457,0.281294571510395,6.82683977608233
"Rubus_bifrons","Rosaceae","Biotic",0.538949069024741,0.281320745989265,6.82722063973094
"Rubus_sulcatus","Rosaceae","Biotic",0.538948869794529,0.281427503218705,6.82719222528558
"Rubus_caesius","Rosaceae","Biotic",0.538948869794529,0.281272560889563,6.82658437224575
"Rubus_pedemontanus","Rosaceae","Biotic",0.538948668822209,0.281358774027283,6.8276558028882
"Rubus_caucasicus","Rosaceae","Biotic",0.538948668822209,0.281445992174376,6.82740713808761
"Rubus_fruticosus","Rosaceae","Biotic",0.538949392636676,0.280658557083881,6.82149806181701
"Rubus_arcticus","Rosaceae","Biotic",0.538947311345166,0.280928533768995,6.82439647305575
"Rubus_pubescens","Rosaceae","Biotic",0.538947311345166,0.281015582794172,6.82416346900989
"Rubus_ellipticus","Rosaceae","Biotic",0.538946349413633,0.281003173611371,6.82494221120597
"Rubus_wallichianus","Rosaceae","Biotic",0.538946349413633,0.281068084925266,6.82578071878349
"Rubus_humulifolius","Rosaceae","Biotic",0.538948613560419,0.280975343457499,6.82354066072704
"Rubus_pectinellus","Rosaceae","Biotic",0.53894924877346,0.280846567237868,6.82298094139868
"Rubus_trianthus","Rosaceae","Biotic",0.538947735846277,0.281082396317195,6.82554089846994
"Rubus_crataegifolius","Rosaceae","Biotic",0.538947735846277,0.28116950272577,6.82530258069932
"Rubus_trifidus","Rosaceae","Biotic",0.538948744515936,0.280928351019519,6.82375402476507
"Rubus_macilentus","Rosaceae","Biotic",0.538947050990772,0.281139786874347,6.82623119448488
"Rubus_eustephanos","Rosaceae","Biotic",0.538947050990772,0.281226889250589,6.82599325010985
"Rubus_sumatranus","Rosaceae","Biotic",0.538948201964159,0.280970162894195,6.82417905633915
"Rubus_rosifolius","Rosaceae","Biotic",0.538948201964159,0.281035863320929,6.82502261964173
"Rubus_tsangii","Rosaceae","Biotic",0.538947187436128,0.281193021065007,6.82564736866358
"Rubus_amabilis","Rosaceae","Biotic",0.538947187436128,0.28104035625977,6.8250425564674
"Rubus_hirsutus","Rosaceae","Biotic",0.538949674512959,0.280905466207136,6.82366129403659
"Rubus_hongnoensis","Rosaceae","Biotic",0.538948806537854,0.281103879900022,6.82448915405994
"Rubus_croceacanthus","Rosaceae","Biotic",0.538948806537854,0.280950907534854,6.82388393122409
"Rubus_illecebrosus","Rosaceae","Biotic",0.538949197930623,0.28097629466028,6.82432127127903
"Rubus_ribisoideus","Rosaceae","Biotic",0.538948938832587,0.281023278861568,6.82382113537649
"Rubus_longisepalus","Rosaceae","Biotic",0.538948938832587,0.280870756527548,6.82321651340123
"Rubus_palmatus","Rosaceae","Biotic",0.538949303021465,0.280894387329527,6.8236549028102
"Rubus_corchorifolius","Rosaceae","Biotic",0.538947233736918,0.281129759050858,6.82509506022566
"Rubus_chingii","Rosaceae","Biotic",0.538947233736918,0.280977425809079,6.82449069071754
"Rubus_idaeopsis","Rosaceae","Biotic",0.538948512388062,0.281221955949555,6.8265185420976
"Rubus_saxatilis","Rosaceae","Biotic",0.538948479171734,0.281312512470099,6.82631168084851
"Rubus_leucodermis","Rosaceae","Biotic",0.53894785628329,0.281214717999792,6.8263515279859
"Rubus_occidentalis","Rosaceae","Biotic",0.53894785628329,0.281281554825928,6.82720237202532
"Rubus_lineatus","Rosaceae","Biotic",0.538949306941073,0.281309304766709,6.82606586151356
"Rubus_calophyllus","Rosaceae","Biotic",0.538949306941073,0.281154825484675,6.82545862671262
"Rubus_amphidasys","Rosaceae","Biotic",0.53894844637028,0.281345828400629,6.82762544905878
"Rubus_rufus","Rosaceae","Biotic",0.538948380886364,0.281439228934365,6.82744929271478
"Rubus_pluribracteatus","Rosaceae","Biotic",0.538948380886364,0.281284549378463,6.82684179051752
"Rubus_hunanensis","Rosaceae","Biotic",0.538948424619784,0.281348199813212,6.82765268094233
"Rubus_irenaeus","Rosaceae","Biotic",0.538948433042113,0.281434552396953,6.82739547675589
"Rubus_cochinchinensis","Rosaceae","Biotic",0.538948534229183,0.281253152126085,6.82649856361405
"Rubus_lambertianus","Rosaceae","Biotic",0.538948534229183,0.28132059962281,6.82735332012637
"Rubus_caudifolius","Rosaceae","Biotic",0.538949025759736,0.281381508168964,6.82676376389373
"Rubus_buergeri","Rosaceae","Biotic",0.53894877457961,0.28125461979971,6.82646399143407
"Rubus_assamensis","Rosaceae","Biotic",0.538948761551565,0.281323317781562,6.82733238988403
"Rubus_parkeri","Rosaceae","Biotic",0.538948761551565,0.281410526420113,6.82708460557816
"Rubus_ichangensis","Rosaceae","Biotic",0.538948836392061,0.281248281077445,6.82639298052656
"Rubus_tricolor","Rosaceae","Biotic",0.538948603376495,0.281336357200277,6.82748544097867
"Rubus_faberi","Rosaceae","Biotic",0.538948426382207,0.281439916805517,6.82742781026555
