"","clade_i","ObsSt","Alpha","Sigma","Optim"
"Mandevilla_tubiflora","Apocynaceae","Dry",0.0747718539130684,0.0785509216343744,7.03496566305302
"Mandevilla_syrinx","Apocynaceae","Dry",0.074799068369131,0.0783031572461462,7.04215329314966
"Mandevilla_foliosa","Apocynaceae","Dry",0.0749563241186042,0.0785006594567025,7.03555904879613
"Mandevilla_cercophylla","Apocynaceae","Dry",0.074772365415396,0.0785548768804648,7.03497516105495
"Mandevilla_emarginata","Apocynaceae","Dry",0.074800924868056,0.0783145328289,7.04219428243559
"Mandevilla_laxa","Apocynaceae","Dry",0.0749685595759978,0.0785605362772574,7.03583198248241
"Mandevilla_pentlandiana","Apocynaceae","Dry",0.0747735948044398,0.0785616891333812,7.03500116981942
"Mandevilla_glandulosa","Apocynaceae","Dry",0.0747993960030792,0.0783061017401421,7.0421573515119
"Mandevilla_jamesonii","Apocynaceae","Dry",0.0749669606545569,0.078552568796801,7.03579673342029
"Mandevilla_tricolor","Apocynaceae","Dry",0.0747720632954621,0.0785536440242616,7.03496843047019
"Mandevilla_veraguasensis","Apocynaceae","Dry",0.0747995988517915,0.0783075507173063,7.04216120185827
"Mandevilla_ligustriflora","Apocynaceae","Dry",0.0749644885628381,0.0785400691929682,7.03574201402258
"Angadenia_berteroi","Apocynaceae","Dry",0.0747415077428098,0.0784412019821386,7.03403896714483
"Angadenia_sagraei","Apocynaceae","Dry",0.0747702652806715,0.078199302039147,7.04111776168572
"Pentalinon_luteum","Apocynaceae","Dry",0.0749336593029222,0.0784372859455834,7.03477906082617
"Salpinctes_kalmiifolius","Apocynaceae","Dry",0.0747357111080544,0.0784113459418769,7.03391487748687
"Odontadenia_lutea","Apocynaceae","Dry",0.0747739889301789,0.0782137336759316,7.04122957414791
"Odontadenia_perrottetii","Apocynaceae","Dry",0.0749397712096699,0.0784624965711324,7.03492456493057
"Odontadenia_puncticulosa","Apocynaceae","Dry",0.0747463939588815,0.0784618213214504,7.03415285441508
"Secondatia_densiflora","Apocynaceae","Dry",0.0747720649025206,0.0782038555451073,7.04118113313655
"Stipecoma_peltigera","Apocynaceae","Dry",0.0749314814953198,0.0784238933755841,7.03473861251273
"Cycladenia_humilis","Apocynaceae","Dry",0.0747128299185642,0.0783210209307831,7.03333761513557
"Artia_balansae","Apocynaceae","Dry",0.0747966630395611,0.0782973257223145,7.0420159341231
"Parsonsia_crebriflora","Apocynaceae","Dry",0.0749688136626887,0.0785662198452053,7.03576191001511
"Parsonsia_longiflora","Apocynaceae","Dry",0.0747737641478625,0.0785674702872402,7.03492794242701
"Parsonsia_flexuosa","Apocynaceae","Dry",0.074800753431653,0.0783185084064324,7.0421195410815
"Parsonsia_eucalyptophylla","Apocynaceae","Dry",0.0749674457695224,0.078559078747593,7.03573214623287
"Parsonsia_ferruginea","Apocynaceae","Dry",0.0747731956655808,0.078564406645441,7.03491575495967
"Parsonsia_lata","Apocynaceae","Dry",0.0748006550265285,0.0783180752673587,7.04211676159647
"Parsonsia_oligantha","Apocynaceae","Dry",0.0749674283508438,0.0785590215311768,7.03573165535815
"Prestonia_coalita","Apocynaceae","Dry",0.0747636969380451,0.0785159440621271,7.03470739618836
"Prestonia_quinquangularis","Apocynaceae","Dry",0.0747914412791395,0.0782705854875269,7.04188157441631
"Prestonia_mexicana","Apocynaceae","Dry",0.0749609633217192,0.0785277780991021,7.03558383339956
"Prestonia_tomentosa","Apocynaceae","Dry",0.0747662407392502,0.0785286520629506,7.03476203724553
"Prestonia_robusta","Apocynaceae","Dry",0.0747924523513633,0.0782755641574537,7.04190792577157
"Prestonia_portobellensis","Apocynaceae","Dry",0.0749542314396093,0.0784980338881022,7.03543000874871
"Prestonia_lagoensis","Apocynaceae","Dry",0.0747576153292361,0.0784888358655306,7.03456711168622
"Echites_agglutinatus","Apocynaceae","Dry",0.0747789904690588,0.0782202015609664,7.0414883164247
"Echites_umbellatus","Apocynaceae","Dry",0.0749445078414733,0.078463958672449,7.03515089287413
"Echites_woodsonianus","Apocynaceae","Dry",0.0747474579340978,0.0784481946414266,7.03429390206161
"Echites_turriger","Apocynaceae","Dry",0.0747769381781616,0.0782104770754814,7.0414336775122
"Fernaldia_pandurata","Apocynaceae","Dry",0.0749422523175312,0.0784541004175564,7.03509927197292
"Laubertia_contorta","Apocynaceae","Dry",0.0747353095356963,0.0783994483993424,7.0339939155039
"Peltastes_isthmicus","Apocynaceae","Dry",0.0747804886721346,0.0782294947410612,7.04151628297179
"Peltastes_peltatus","Apocynaceae","Dry",0.0749460908060324,0.0784733076431432,7.03517760071295
"Temnadenia_violacea","Apocynaceae","Dry",0.0747499208922909,0.0784601112419199,7.03433911323988
"Temnadenia_odorifera","Apocynaceae","Dry",0.0747780185229658,0.0782157105403019,7.04145705935302
"Prestonia_riedelii","Apocynaceae","Dry",0.0749430933840182,0.0784578348788447,7.03511154995288
"Rhodocalyx_rotundifolius","Apocynaceae","Dry",0.0747493620991142,0.0784575673163152,7.0343266590262
"Elytropus_chilensis","Apocynaceae","Dry",0.0747363713072249,0.0780660243725087,7.04001633478779
"Pinochia_corymbosa","Apocynaceae","Dry",0.0749052065772988,0.078334726299258,7.03394998983791
"Thyrsanthella_difformis","Apocynaceae","Dry",0.0747138009125131,0.0783317806743549,7.03325167991596
"Funtumia_africana","Apocynaceae","Dry",0.0747801724794095,0.0782661904293031,7.04112928018008
"Funtumia_elastica","Apocynaceae","Dry",0.0749454506730822,0.0785097901116698,7.0347954084345
"Kibatalia_macrophylla","Apocynaceae","Dry",0.0747494749151114,0.0784969566708023,7.03396426658014
"Malouetia_bequaertiana","Apocynaceae","Dry",0.0747790177382156,0.0782594599427256,7.04110232856828
"Malouetia_tamaquarina","Apocynaceae","Dry",0.0749442433466814,0.0785030250131423,7.03476923771318
"Holarrhena_curtisii","Apocynaceae","Dry",0.0747481481616936,0.0784923580998359,7.03393085678745
"Holarrhena_pubescens","Apocynaceae","Dry",0.0747766504760829,0.0782495869302499,7.04103367840444
"Mascarenhasia_arborescens","Apocynaceae","Dry",0.0749343302020559,0.0784673593651479,7.0345195829124
"Mascarenhasia_lisianthiflora","Apocynaceae","Dry",0.0747413788918537,0.0784661936245864,7.03376372982936
"Spirolobium_cambodianum","Apocynaceae","Dry",0.0747683997446642,0.0782144936146259,7.0407931509892
"Neobracea_bahamensis","Apocynaceae","Dry",0.0749140263560578,0.078394691588148,7.03400981809412
"Neobracea_valenzuelana","Apocynaceae","Dry",0.0747224219360889,0.0783919748393084,7.03330410867329
"Neobracea_ekmannii","Apocynaceae","Dry",0.0747520553059607,0.0781528896454306,7.0402917405358
"Pachypodium_baronii","Apocynaceae","Dry",0.0749270609410677,0.0784466480392396,7.03431239950253
"Pachypodium_saundersii","Apocynaceae","Dry",0.0747346420387816,0.0784448692055954,7.03357636754674
"Pachypodium_geayi","Apocynaceae","Dry",0.0747651259646816,0.0782117689669185,7.04064733077269
"Pachypodium_lamerei","Apocynaceae","Dry",0.074928447825372,0.0784540809772721,7.03434251057745
"Galactophora_schomburgkiana","Apocynaceae","Dry",0.0747000735780232,0.0782935330869166,7.03276856370976
"Nerium_oleander","Apocynaceae","Dry",0.0747406862661042,0.0781117374012811,7.03991712796061
"Adenium_obesum","Apocynaceae","Dry",0.0749012752177066,0.0783522505918128,7.03365289147306
"Alafia_barteri","Apocynaceae","Dry",0.0747386933877117,0.0784807676084338,7.03362430254335
"Alafia_thouarsii","Apocynaceae","Dry",0.074768469365983,0.0782434488093723,7.04067119621162
"Farquharia_elliptica","Apocynaceae","Dry",0.0749315931836524,0.0784856304664283,7.03436931695579
"Isonema_smeathmannii","Apocynaceae","Dry",0.0747382116642248,0.078478225222233,7.03361402842259
"Strophanthus_boivinii","Apocynaceae","Dry",0.0747591053934146,0.0781939529107373,7.0404380970853
"Strophanthus_caudatus","Apocynaceae","Dry",0.0749251769659282,0.0784524361198232,7.03422736921725
"Strophanthus_preussii","Apocynaceae","Dry",0.0747330651262283,0.0784503036889805,7.03350276895962
"Pleioceras_barteri","Apocynaceae","Dry",0.0745507848561132,0.0780809895172119,7.03257054717907
"Stephanostema_stenocarpum","Apocynaceae","Dry",0.0746559496196702,0.0782850221206269,7.02712936004102
"Wrightia_arborea","Apocynaceae","Dry",0.0745004660521624,0.0782533858603737,7.027739693775
"Wrightia_sirikitiae","Apocynaceae","Dry",0.074552624668759,0.0780913674499671,7.03261547973703
"Wrightia_coccinea","Apocynaceae","Dry",0.0746578797496777,0.0782954334556628,7.02717262574282
"Wrightia_dubia","Apocynaceae","Dry",0.0745004581863431,0.0782533535187187,7.0277395171431
"Wrightia_religiosa","Apocynaceae","Dry",0.0745519255135201,0.0780873628995726,7.03259864292267
"Wrightia_lanceolata","Apocynaceae","Dry",0.0746565065693811,0.0782879381246058,7.02714201821754
"Allamanda_cathartica","Apocynaceae","Dry",0.0734115026531307,0.0772388157670765,7.00107081591854
"Allamanda_schottii","Apocynaceae","Dry",0.073568511718959,0.0774347131037056,6.99607584157196
"Plumeria_obtusa","Apocynaceae","Dry",0.0734917621167692,0.0779043829943124,6.99633329869892
"Plumeria_alba","Apocynaceae","Dry",0.0734911594867649,0.0776817185837804,7.00273843543531
"Plumeria_cubensis","Apocynaceae","Dry",0.0736462939973441,0.077871166452845,6.99791699033435
"Plumeria_rubra","Apocynaceae","Dry",0.0734758508983323,0.077821423329333,6.9959581860647
"Himatanthus_bracteatus","Apocynaceae","Dry",0.0734605059855989,0.0775170964003356,7.00203427445236
"Cerbera_manghas","Apocynaceae","Fleshy",0.0700558764442155,0.0506908041411297,7.59774657833348
"Cerbera_odollam","Apocynaceae","Fleshy",0.0700736209671931,0.0504470121097633,7.60483476512036
"Cerbera_venenifera","Apocynaceae","Fleshy",0.0702419524278342,0.0512376532817337,7.59816411933192
"Skytanthus_acutus","Apocynaceae","Dry",0.0729069273210797,0.0733328618651496,6.98328222702167
"Thevetia_ahouai","Apocynaceae","Fleshy",0.0701187157079826,0.0606635046027121,7.59198923074937
"Alyxia_grandis","Apocynaceae","Fleshy",0.0701331382490384,0.0501871132534496,7.59679601663913
"Alyxia_spicata","Apocynaceae","Fleshy",0.0699602029046026,0.0502080984262283,7.59548461689266
"Alyxia_reinwardtii","Apocynaceae","Fleshy",0.0699818186342887,0.0551613763731695,7.59573962300941
"Alyxia_oblongata","Apocynaceae","Fleshy",0.0701559152470593,0.0583713762588873,7.58654175651774
"Pteralyxia_kauaiensis","Apocynaceae","Fleshy",0.0700095022466108,0.0597605276416442,7.58410478704976
"Plectaneia_thouarsii","Apocynaceae","Dry",0.0727818325279737,0.0738574880389116,6.98260944903379
"Chilocarpus_costatus","Apocynaceae","Fleshy",0.070128551921939,0.0481268230284691,7.59944203723163
"Chilocarpus_rostratus","Apocynaceae","Fleshy",0.0699576129593019,0.0481491222336711,7.5981009912098
"Chilocarpus_suaveolens","Apocynaceae","Fleshy",0.0699770964899682,0.0529342138087326,7.59849902996309
"Condylocarpon_isthmicum","Apocynaceae","Fleshy",0.0701694409810543,0.0595513219011877,7.58504595229667
"Amsonia_elliptica","Apocynaceae","Dry",0.0733843013534838,0.0763446259566638,6.99239972025996
"Rhazya_stricta","Apocynaceae","Dry",0.0732127601341772,0.0763665287523256,6.99106761775138
"Amsonia_tabernaemontana","Apocynaceae","Dry",0.0732186707949916,0.0761099377783862,6.99776952754256
"Gonioma_kamassi","Apocynaceae","Dry",0.0729533129738389,0.0736695439787401,6.9839054320578
"Hunteria_eburnea","Apocynaceae","Fleshy",0.0700481222583191,0.0597417127733397,7.59164192571666
"Picralima_nitida","Apocynaceae","Fleshy",0.070196641837204,0.0581982902908498,7.58785979689712
"Pleiocarpa_mutica","Apocynaceae","Fleshy",0.070017398361671,0.0582151234077456,7.58664207291532
"Craspidospermum_verticillatum","Apocynaceae","Dry",0.0729088848464818,0.0745016983221747,6.98557378475283
"Melodinus_australis","Apocynaceae","Fleshy",0.0701939844172287,0.056659493743933,7.58965107019748
"Melodinus_cochinchinensis","Apocynaceae","Fleshy",0.0700155498547597,0.0566768592930491,7.58842133385439
"Diplorhynchus_condylocarpon","Apocynaceae","Dry",0.0730558618367349,0.0753688019455899,6.98820582089804
"Ambelania_acida","Apocynaceae","Fleshy",0.0702984438938714,0.0602392479270956,7.58444050997181
"Tabernaemontana_disticha","Apocynaceae","Dry",0.0715995654662398,0.0627074204027584,6.96873656476243
"Tabernaemontana_angulata","Apocynaceae","Dry",0.0714554486256904,0.0630359467076623,6.9685778969829
"Tabernaemontana_coriacea","Apocynaceae","Dry",0.0714776198922032,0.0627967833254131,6.97580924794669
"Tabernaemontana_lorifera","Apocynaceae","Dry",0.0716469301374805,0.0630346717633124,6.96965622425702
"Tabernaemontana_undulata","Apocynaceae","Dry",0.0714566284133173,0.0630439378210884,6.96860097936166
"Tabernaemontana_rupicola","Apocynaceae","Dry",0.0714766213637497,0.0627899801715814,6.97578970875466
"Tabernaemontana_macrocalyx","Apocynaceae","Dry",0.0716216552776994,0.0628600831957635,6.96916403140459
"Tabernaemontana_cuspidata","Apocynaceae","Dry",0.0713918564728865,0.0626004229470916,6.9673756978646
"Stemmadenia_alfaroi","Apocynaceae","Dry",0.0713982623660716,0.0622310530552178,6.9744745790913
"Stemmadenia_macrophylla","Apocynaceae","Dry",0.0715679619029625,0.062470270372485,6.96828490697298
"Stemmadenia_simulans","Apocynaceae","Dry",0.0713745192868242,0.0624647787621575,6.96719866945192
"Stemmadenia_donnellsmithii","Apocynaceae","Dry",0.0713971017508408,0.062223356362039,6.97445046550284
"Stemmadenia_litoralis","Apocynaceae","Dry",0.0715668068317725,0.0624625926043512,6.96826027146118
"Stemmadenia_obovata","Apocynaceae","Dry",0.0713539872210329,0.0623249839114286,6.966804772245
"Tabernaemontana_alba","Apocynaceae","Dry",0.071303842980156,0.0615653366680166,6.97285395867866
"Tabernaemontana_citrifolia","Apocynaceae","Dry",0.0714740002628554,0.0618061165387508,6.96662119376302
"Tabernaemontana_amygdalifolia","Apocynaceae","Dry",0.0712750708611416,0.0617720470304348,6.96546247079712
"Tabernaemontana_columbiensis","Apocynaceae","Dry",0.0711949879736329,0.060816712518923,6.97104401537614
"Tabernaemontana_markgrafiana","Apocynaceae","Dry",0.0712556969912745,0.0603203973869533,6.96276519792819
"Tabernaemontana_sananho","Apocynaceae","Fleshy",0.0710023413927687,0.25959075896241,7.22672444583221
"Tabernaemontana_siphilitica","Apocynaceae","Dry",0.0711242803234965,0.0603301641048201,6.96990684023973
"Tabernaemontana_arborea","Apocynaceae","Dry",0.0715631665085841,0.0624390181019025,6.96821908125475
"Tabernaemontana_vanheurckii","Apocynaceae","Dry",0.0713717545204617,0.0624478418189449,6.96718205971937
"Tabernaemontana_heterophylla","Apocynaceae","Dry",0.0713895643699363,0.0621746022443481,6.9743346397172
"Tabernaemontana_catharinensis","Apocynaceae","Dry",0.0715834003177456,0.0625789272722228,6.96861540579238
"Tabernaemontana_solanifolia","Apocynaceae","Dry",0.0713922116394543,0.0625878979733536,6.96757506810538
"Tabernaemontana_hystrix","Apocynaceae","Dry",0.071413707638364,0.0623396944410586,6.97480311829187
"Tabernaemontana_cymosa","Apocynaceae","Dry",0.0715823304461828,0.062571610386634,6.96859371670965
"Tabernaemontana_salzmannii","Apocynaceae","Dry",0.0713902752776652,0.0625747869626117,6.96753668088107
"Tabernaemontana_laeta","Apocynaceae","Dry",0.0714084873025685,0.0623040006753285,6.97470103432032
"Tabernaemontana_flavicans","Apocynaceae","Dry",0.0714779708470316,0.0618552564802045,6.96642693358033
"Tabernaemontana_muricata","Apocynaceae","Dry",0.0712908597642823,0.0618996497234806,6.96545525221813
"Tabernaemontana_africana","Apocynaceae","Fleshy",0.0714035064937895,0.388314294377479,7.06327804676869
"Tabernaemontana_contorta","Apocynaceae","Dry",0.0713256500284444,0.0611570340284965,6.96230326814034
"Tabernaemontana_glandulosa","Apocynaceae","Dry",0.0711285240471951,0.0611620967554116,6.96135109941909
"Tabernaemontana_crassa","Apocynaceae","Dry",0.071167913799029,0.0610054640912895,6.96895042633404
"Tabernaemontana_pachysiphon","Apocynaceae","Fleshy",0.0712007311596056,0.389043185278958,7.06202113526003
"Tabernaemontana_brachyantha","Apocynaceae","Fleshy",0.0712208317807841,0.38867253685329,7.06994484342309
"Tabernaemontana_ventricosa","Apocynaceae","Dry",0.0711798608585209,0.0610877855167502,6.96912912081535
"Tabernaemontana_eglandulosa","Apocynaceae","Dry",0.0713684253832782,0.0614425080258452,6.96300432625285
"Tabernaemontana_psorocarpa","Apocynaceae","Dry",0.0711720461607021,0.0614480622745273,6.96204106816319
"Tabernaemontana_letestui","Apocynaceae","Dry",0.0711559867240149,0.0609349761912362,6.96870315719542
"Tabernaemontana_penduliflora","Apocynaceae","Fleshy",0.0712053891240493,0.388400547807773,7.06227499737482
"Tabernaemontana_odoratissima","Apocynaceae","Dry",0.0711752551123129,0.0614684547062094,6.96213425708811
"Tabernaemontana_inconspicua","Apocynaceae","Fleshy",0.0711873455393905,0.277277435385736,7.20055309036393
"Tabernaemontana_elegans","Apocynaceae","Dry",0.0713555540392571,0.0609772524790263,6.96474579478063
"Tabernaemontana_bufalina","Apocynaceae","Dry",0.0713142643993241,0.0620457748424773,6.96639414447238
"Tabernaemontana_pandacaqui","Apocynaceae","Dry",0.0713365642752044,0.0617967371051972,6.97365192345883
"Tabernaemontana_cerifera","Apocynaceae","Dry",0.0715158048012521,0.0620997682113523,6.9675878534449
"Tabernaemontana_macrocarpa","Apocynaceae","Dry",0.0713260088316714,0.0621247971251902,6.96661961000999
"Tabernaemontana_sphaerocarpa","Apocynaceae","Dry",0.0713482261212253,0.06187585449,6.97387431437257
"Tabernaemontana_peduncularis","Apocynaceae","Dry",0.0715038202589263,0.0620188359256291,6.96734985640704
"Tabernaemontana_divaricata","Apocynaceae","Dry",0.0713096001556833,0.0620154093778671,6.96629880054889
"Tabernaemontana_pauciflora","Apocynaceae","Dry",0.0713301036953919,0.0617534996023529,6.97352542181116
"Tabernaemontana_crispa","Apocynaceae","Dry",0.0714778914383826,0.0618363329237896,6.96688184643021
"Tabernaemontana_calcarea","Apocynaceae","Dry",0.0710449479747199,0.0602423712450239,6.96110078015609
"Tabernaemontana_coffeoides","Apocynaceae","Dry",0.0710693040348016,0.0599909657136662,6.96843510926037
"Tabernaemontana_retusa","Apocynaceae","Dry",0.0712380591145867,0.0602174414359191,6.96202923602431
"Tabernaemontana_capuronii","Apocynaceae","Dry",0.0710476765728993,0.0602614880351213,6.96114040155707
"Tabernaemontana_crassifolia","Apocynaceae","Dry",0.0710729473886073,0.060016392290737,6.96849000803727
"Tabernaemontana_humblotii","Apocynaceae","Dry",0.071244486376875,0.0602618887285847,6.96212716752747
"Tabernaemontana_ciliata","Apocynaceae","Dry",0.071041234244148,0.0602169321808483,6.96105125281305
"Tabernaemontana_sessilifolia","Apocynaceae","Dry",0.071064109876529,0.0599544563050534,6.96837821625043
"Tabernaemontana_eusepala","Apocynaceae","Fleshy",0.0709641473862054,0.235328749000697,7.24811984029269
