"","species","n_bio1","mean_bio1","sd_bio1","se_bio1","within_sp_var_bio1","species.1","n_bio12","mean_bio12","sd_bio12","se_bio12","within_sp_var_bio12","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"628","Alchemilla microbetula","4","6.6","2.923468","1.461734","3.983943","Alchemilla microbetula","4","1452","381.92844","190.96422","35542.16657","Alchemilla microbetula","4","1211.75","270.958023","135.479012","11446.60419","Alchemilla microbetula","4","11727.25","4074.468667","2037.234334","7138084.87566"
"629","Alchemilla retinervis","6","4.083333","5.250302","2.143427","2.655962","Alchemilla retinervis","6","1027.333333","210.428769","85.907185","23694.777713","Alchemilla retinervis","6","855","142.976921","58.370084","7631.06946","Alchemilla retinervis","6","15173.833333","3498.37719","1428.206507","4758723.25044"
"630","Prunus nairica","1","13",NA,NA,"15.935771","Prunus nairica","1","325",NA,NA,"142168.666279","Prunus nairica","1","1457",NA,NA,"45786.41676","Prunus nairica","1","2292",NA,NA,"28552339.502639"
"631","Pseudocydonia sinensis","10","13.55","1.018986","0.322232","1.593577","Pseudocydonia sinensis","10","1265.3","302.087202","95.528361","14216.866628","Pseudocydonia sinensis","10","1197.2","48.324827","15.281652","4578.641676","Pseudocydonia sinensis","10","11178.7","2389.773585","755.712762","2855233.950264"
"632","Pentactina rupicola","1","4",NA,NA,"15.935771","Pentactina rupicola","1","1475",NA,NA,"142168.666279","Pentactina rupicola","1","895",NA,NA,"45786.41676","Pentactina rupicola","1","14241",NA,NA,"28552339.502639"
"633","Amelanchier nantucketensis","3","10.5","1.852026","1.069268","5.311924","Amelanchier nantucketensis","3","1119.666667","120.259442","69.431821","47389.555426","Amelanchier nantucketensis","2","1234.5","143.542677","101.5","22893.20838","Amelanchier nantucketensis","2","9354.5","2411.941231","1705.5","14276169.751319"
"634","Prunus stipulacea","2","17.25","12.940054","9.15","7.967886","Prunus stipulacea","2","1170.5","1141.977452","807.5","71084.333139","Prunus stipulacea","2","1414","117.379726","83","22893.20838","Prunus stipulacea","2","7758","7383.609009","5221","14276169.751319"
"635","Cliffortia micrantha","2","14.9","0.848528","0.6","7.967886","Cliffortia micrantha","2","378","132.936075","94","71084.333139","Cliffortia micrantha","2","1879","80.610173","57","22893.20838","Cliffortia micrantha","2","1976.5","283.549819","200.5","14276169.751319"
"636","Potentilla grammopetala","1","2.5",NA,NA,"15.935771","Potentilla grammopetala","1","1450",NA,NA,"142168.666279","Potentilla grammopetala","1","819",NA,NA,"45786.41676","Potentilla grammopetala","1","16673",NA,NA,"28552339.502639"
"637","Alchemilla roccatii","1","5.1",NA,NA,"15.935771","Alchemilla roccatii","1","2103",NA,NA,"142168.666279","Alchemilla roccatii","1","869",NA,NA,"45786.41676","Alchemilla roccatii","1","21837",NA,NA,"28552339.502639"
"638","Alchemilla subnivalis","1","4.8",NA,NA,"15.935771","Alchemilla subnivalis","1","2123",NA,NA,"142168.666279","Alchemilla subnivalis","1","781",NA,NA,"45786.41676","Alchemilla subnivalis","1","25595",NA,NA,"28552339.502639"
"639","Alchemilla stuhlmannii","1","7.8",NA,NA,"15.935771","Alchemilla stuhlmannii","1","1916",NA,NA,"142168.666279","Alchemilla stuhlmannii","1","956",NA,NA,"45786.41676","Alchemilla stuhlmannii","1","17133",NA,NA,"28552339.502639"
"640","Rosa platyacantha","19","7.457895","2.880454","0.660821","0.838725","Rosa platyacantha","19","203.526316","128.426533","29.463067","7482.561383","Rosa platyacantha","19","1491.157895","252.607791","57.952202","2409.811408","Rosa platyacantha","19","1495.052632","1084.003509","248.687461","1502754.710665"
"641","Rosa laxa","13","7.692308","2.938951","0.815118","1.225829","Rosa laxa","13","217.461538","101.826335","28.241544","10936.051252","Rosa laxa","13","1410.461538","163.083626","45.23126","3522.032058","Rosa laxa","13","1606.230769","870.171741","241.342218","2196333.807895"
"642","Cotoneaster przewalskii","6","7.966667","0.571548","0.233333","2.655962","Cotoneaster przewalskii","6","604.833333","104.931247","42.838002","23694.777713","Cotoneaster przewalskii","6","792.833333","70.982862","28.978632","7631.06946","Cotoneaster przewalskii","6","8056.333333","1765.005458","720.560461","4758723.25044"
"643","Spiraea chamaedryfolia","3","7.2","6.816891","3.935734","5.311924","Spiraea chamaedryfolia","3","680","293.046071","169.190228","47389.555426","Spiraea chamaedryfolia","3","883","115.935327","66.935292","15262.13892","Spiraea chamaedryfolia","3","8276.666667","3662.505336","2114.548442","9517446.50088"
"644","Cliffortia varians","1","15.7",NA,NA,"15.935771","Cliffortia varians","1","511",NA,NA,"142168.666279","Cliffortia varians","1","1848",NA,NA,"45786.41676","Cliffortia varians","1","2526",NA,NA,"28552339.502639"
"645","Cliffortia scandens","1","13.8",NA,NA,"15.935771","Cliffortia scandens","1","633",NA,NA,"142168.666279","Cliffortia scandens","1","1651",NA,NA,"45786.41676","Cliffortia scandens","1","3572",NA,NA,"28552339.502639"
"646","Cliffortia dracomontana","1","9.6",NA,NA,"15.935771","Cliffortia dracomontana","1","829",NA,NA,"142168.666279","Cliffortia dracomontana","1","1331",NA,NA,"45786.41676","Cliffortia dracomontana","1","6938",NA,NA,"28552339.502639"
"647","Cliffortia prionota","1","14.6",NA,NA,"15.935771","Cliffortia prionota","1","880",NA,NA,"142168.666279","Cliffortia prionota","1","1479",NA,NA,"45786.41676","Cliffortia prionota","1","5170",NA,NA,"28552339.502639"
"648","Cliffortia incana","1","16.9",NA,NA,"15.935771","Cliffortia incana","1","582",NA,NA,"142168.666279","Cliffortia incana","1","1561",NA,NA,"45786.41676","Cliffortia incana","1","2888",NA,NA,"28552339.502639"
"649","Cliffortia ferricola","1","15.7",NA,NA,"15.935771","Cliffortia ferricola","1","728",NA,NA,"142168.666279","Cliffortia ferricola","1","1557",NA,NA,"45786.41676","Cliffortia ferricola","1","4378",NA,NA,"28552339.502639"
"650","Crataegus songarica","3","10.633333","1.069268","0.617342","5.311924","Crataegus songarica","3","822","274.087577","158.244536","47389.555426","Crataegus songarica","3","1207.666667","298.237042","172.187236","15262.13892","Crataegus songarica","3","6760","2441.50384","1409.602899","9517446.50088"
"651","Prunus dielsiana","5","16.72","1.817141","0.81265","3.187154","Prunus dielsiana","5","1531.4","134.656229","60.220096","28433.733256","Prunus dielsiana","5","1215.4","116.055159","51.901445","9157.283352","Prunus dielsiana","5","12499.8","2263.319509","1012.187255","5710467.900528"
"652","Sorbus yuana","4","13.475","3.603124","1.801562","3.983943","Sorbus yuana","4","1154","107.501938","53.750969","35542.16657","Sorbus yuana","4","1085.5","166.241792","83.120896","11446.60419","Sorbus yuana","4","11217.75","2460.611899","1230.30595","7138084.87566"
"653","Potentilla bipinnatifida","5","2.4","1.50333","0.67231","3.187154","Potentilla bipinnatifida","5","561.4","87.262821","39.02512","28433.733256","Potentilla bipinnatifida","5","918.4","126.427054","56.539897","9157.283352","Potentilla bipinnatifida","5","6058.2","1330.327666","594.940619","5710467.900528"
"654","Rubus parvus","13","8.330769","2.587916","0.717759","1.225829","Rubus parvus","13","2739.538462","1278.144137","354.493402","10936.051252","Rubus parvus","13","1076.076923","51.676012","14.332347","3522.032058","Rubus parvus","13","25114.846154","8339.355899","2312.921177","2196333.807895"
"655","Malus brevipes","2","11.55","2.474874","1.75","7.967886","Malus brevipes","2","1190.5","24.748737","17.5","71084.333139","Malus brevipes","2","1100.5","253.851334","179.5","22893.20838","Malus brevipes","2","12066.5","3968.990363","2806.5","14276169.751319"
"656","Prunus brachypoda","12","13.45","2.246816","0.6486","1.327981","Prunus brachypoda","12","1076.333333","224.046397","64.676624","11847.388857","Prunus brachypoda","12","1123.083333","108.02816","31.185044","3815.53473","Prunus brachypoda","12","9516.166667","2290.413612","661.185458","2379361.62522"
"657","Rosa abietina","3","5.033333","1.006645","0.581187","5.311924","Rosa abietina","3","1174.333333","87.088078","50.280325","47389.555426","Rosa abietina","3","851.666667","81.733306","47.188746","15262.13892","Rosa abietina","3","15500.666667","2165.868263","1250.464625","9517446.50088"
"658","Prunus pedunculata","6","-1.416667","1.47162","0.600786","2.655962","Prunus pedunculata","6","328.166667","41.344488","16.878817","23694.777713","Prunus pedunculata","6","882.666667","168.160241","68.651131","7631.06946","Prunus pedunculata","6","3803.333333","810.586866","330.920702","4758723.25044"
"659","Spiraea dahurica","6","-3.983333","4.520804","1.845611","2.655962","Spiraea dahurica","6","492.833333","246.300156","100.551618","23694.777713","Spiraea dahurica","6","790.666667","167.459448","68.365033","7631.06946","Spiraea dahurica","6","5913.666667","1876.647081","766.137963","4758723.25044"
"660","Potentilla pimpinelloides","3","5.166667","0.85049","0.491031","5.311924","Potentilla pimpinelloides","3","683.666667","194.464221","112.27397","47389.555426","Potentilla pimpinelloides","3","916.333333","33.501244","19.341952","15262.13892","Potentilla pimpinelloides","3","7354","1964.662057","1134.298167","9517446.50088"
"661","Sibiraea laevigata","13","2.376923","3.822991","1.060307","1.225829","Sibiraea laevigata","13","508.538462","145.319542","40.304389","10936.051252","Sibiraea laevigata","13","1027","203.220734","56.363291","3522.032058","Sibiraea laevigata","13","5352.846154","2205.644193","611.735633","2196333.807895"
"662","Crataegus meyeri","1","11.2",NA,NA,"15.935771","Crataegus meyeri","1","499",NA,NA,"142168.666279","Crataegus meyeri","1","1179",NA,NA,"45786.41676","Crataegus meyeri","1","4101",NA,NA,"28552339.502639"
"663","Geum speciosum","2","7.7","3.535534","2.5","7.967886","Geum speciosum","2","1196.5","207.182287","146.5","71084.333139","Geum speciosum","2","910","207.889394","147","22893.20838","Geum speciosum","2","18031.5","702.157034","496.5","14276169.751319"
"664","Rubus yiwuanus","1","7.4",NA,NA,"15.935771","Rubus yiwuanus","1","1469",NA,NA,"142168.666279","Rubus yiwuanus","1","608",NA,NA,"45786.41676","Rubus yiwuanus","1","15414",NA,NA,"28552339.502639"
"665","Photinia berberidifolia","2","15.1","2.545584","1.8","7.967886","Photinia berberidifolia","2","1051","117.379726","83","71084.333139","Photinia berberidifolia","2","1146","101.823376","72","22893.20838","Photinia berberidifolia","2","8921","2894.895162","2047","14276169.751319"
"666","Rubus parkeri","14","15.157143","2.875818","0.768595","1.138269","Rubus parkeri","14","1147","191.610583","51.210082","10154.904734","Rubus parkeri","14","1031.571429","139.971269","37.408895","3270.45834","Rubus parkeri","14","11048.5","1737.657829","464.408589","2039452.821617"
"667","Rosa willmottiae","15","6.24","2.853769","0.73684","1.062385","Rosa willmottiae","15","646.866667","247.248246","63.839223","9477.911085","Rosa willmottiae","15","1166.466667","218.487615","56.41326","3052.427784","Rosa willmottiae","15","5517.8","2245.232479","579.716533","1903489.300176"
"668","Crataegus russanovii","1","8.5",NA,NA,"15.935771","Crataegus russanovii","1","600",NA,NA,"142168.666279","Crataegus russanovii","1","776",NA,NA,"45786.41676","Crataegus russanovii","1","7842",NA,NA,"28552339.502639"
"669","Dendriopoterium pulidoi","1","17.3",NA,NA,"15.935771","Dendriopoterium pulidoi","1","362",NA,NA,"142168.666279","Dendriopoterium pulidoi","1","2156",NA,NA,"45786.41676","Dendriopoterium pulidoi","1","1567",NA,NA,"28552339.502639"
"670","Alchemilla epipsila","6","3.533333","2.706043","1.104737","2.655962","Alchemilla epipsila","6","774.833333","229.663595","93.75977","23694.777713","Alchemilla epipsila","6","977.5","180.952756","73.873653","7631.06946","Alchemilla epipsila","6","11077.166667","6623.812993","2704.160331","4758723.25044"
"671","Prunus spinosissima","6","14.066667","1.564182","0.638575","2.655962","Prunus spinosissima","6","294","36.094321","14.735445","23694.777713","Prunus spinosissima","6","1888.833333","232.658906","94.982601","7631.06946","Prunus spinosissima","6","1695.833333","267.970459","109.398482","4758723.25044"
"672","Crataegus pseudoheterophylla","3","11.9","1.212436","0.7","5.311924","Crataegus pseudoheterophylla","3","490.333333","101.795547","58.771686","47389.555426","Crataegus pseudoheterophylla","3","1156.666667","37.607623","21.712771","15262.13892","Crataegus pseudoheterophylla","3","4367.666667","822.153473","474.670529","9517446.50088"
"673","Amelanchier quinti-martii","2","4.25","2.474874","1.75","7.967886","Amelanchier quinti-martii","2","919.5","91.216775","64.5","71084.333139","Amelanchier quinti-martii","2","841.5","89.802561","63.5","22893.20838","Amelanchier quinti-martii","2","11549","332.340187","235","14276169.751319"
"674","Rosa primula","7","10.414286","2.987992","1.129355","2.276539","Rosa primula","7","718.857143","334.43207","126.403441","20309.809468","Rosa primula","7","1276.142857","160.967314","60.839926","6540.91668","Rosa primula","7","5830.571429","3389.652778","1281.168326","4078905.643234"
"675","Exochorda giraldii","16","13.6125","1.900132","0.475033","0.995986","Exochorda giraldii","16","817.25","295.237193","73.809298","8885.541642","Exochorda giraldii","16","1227.4375","146.675137","36.668784","2861.651047","Exochorda giraldii","16","7169.375","2999.762343","749.940586","1784521.218915"
"676","Rubus pedatus","1","5.1",NA,NA,"15.935771","Rubus pedatus","1","802",NA,NA,"142168.666279","Rubus pedatus","1","1004",NA,NA,"45786.41676","Rubus pedatus","1","8255",NA,NA,"28552339.502639"
"677","Crataegus succulenta","13","7.576923","1.1663","0.323473","1.225829","Crataegus succulenta","13","876.923077","47.716981","13.234309","10936.051252","Crataegus succulenta","13","992.153846","72.480855","20.102572","3522.032058","Crataegus succulenta","13","9357.538462","1016.078213","281.809392","2196333.807895"
"678","Malus leiocalyca","12","17.908333","1.602531","0.462611","1.327981","Malus leiocalyca","12","1666.583333","142.170486","41.041084","11847.388857","Malus leiocalyca","12","1276.416667","47.976241","13.849548","3815.53473","Malus leiocalyca","12","12578.083333","939.670586","271.259533","2379361.62522"
"679","Potentilla simulatrix","17","8.447059","3.673574","0.890973","0.937398","Potentilla simulatrix","17","502.411765","122.175109","29.631816","8362.862722","Potentilla simulatrix","17","1378.823529","96.564897","23.420428","2693.318633","Potentilla simulatrix","17","3594.588235","1438.174714","348.808603","1679549.382508"
"680","Rosa bella","24","9.054167","3.149324","0.642853","0.66399","Rosa bella","24","525.75","102.300601","20.882023","5923.694428","Rosa bella","24","1384.416667","109.553607","22.362536","1907.767365","Rosa bella","24","3781.666667","1109.864334","226.550109","1189680.81261"
"681","Pyrus phaeocarpa","10","12.61","3.626278","1.14673","1.593577","Pyrus phaeocarpa","10","881.7","400.972443","126.79862","14216.866628","Pyrus phaeocarpa","10","1294.6","133.8583","42.329711","4578.641676","Pyrus phaeocarpa","10","7061.2","3621.078532","1145.085575","2855233.950264"
"682","Pyrus hopeiensis","3","10.3","2.022375","1.167619","5.311924","Pyrus hopeiensis","3","544.666667","80.785725","46.64166","47389.555426","Pyrus hopeiensis","3","1454.666667","47.521925","27.436796","15262.13892","Pyrus hopeiensis","3","3682.666667","611.895688","353.27814","9517446.50088"
"683","Geum leiospermum","19","7.431579","1.86698","0.428315","0.838725","Geum leiospermum","19","1921.263158","1091.705538","250.454427","7482.561383","Geum leiospermum","18","1049.388889","75.727949","17.849249","2543.68982","Geum leiospermum","18","22000.833333","7955.202695","1875.059257","1586241.08348"
"684","Sorbus intermedia","4","8.4","1.183216","0.591608","3.983943","Sorbus intermedia","4","924.75","350.007024","175.003512","35542.16657","Sorbus intermedia","4","826.25","96.813825","48.406912","11446.60419","Sorbus intermedia","4","13113.25","6793.408638","3396.704319","7138084.87566"
"685","Sorbus dunnii","12","17.741667","1.72914","0.49916","1.327981","Sorbus dunnii","12","1626.583333","200.803141","57.966874","11847.388857","Sorbus dunnii","12","1250.75","80.21236","23.155314","3815.53473","Sorbus dunnii","12","12711.333333","1276.077465","368.371834","2379361.62522"
"686","Prunus ussuriensis","6","5.466667","2.205145","0.900247","2.655962","Prunus ussuriensis","6","739.166667","144.798366","59.113685","23694.777713","Prunus ussuriensis","6","1115","99.875923","40.774175","7631.06946","Prunus ussuriensis","6","6451.5","1482.077562","605.055631","4758723.25044"
