"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"384","Tibouchina mollis","21","5.664098","0.014013","0.003058","4e-06","Tibouchina mollis","21","7.504619","0.522137","0.11394","0.005647","Tibouchina mollis","21","7.091012","0.11928","0.026029","0.000585","Tibouchina mollis","21","9.593702","0.376387","0.082134","0.005561"
"385","Votomita guianensis","5","5.698997","0.004333","0.001938","1.5e-05","Votomita guianensis","5","7.71218","0.213166","0.095331","0.023719","Votomita guianensis","5","7.374881","0.052936","0.023674","0.002457","Votomita guianensis","5","9.565646","0.207098","0.092617","0.023358"
"386","Ernestia confertiflora","6","5.698099","0.001268","0.000518","1.2e-05","Ernestia confertiflora","6","7.942376","0.108206","0.044175","0.019766","Ernestia confertiflora","6","7.363312","0.013265","0.005415","0.002047","Ernestia confertiflora","6","9.728913","0.105397","0.043028","0.019465"
"387","Leandra ionopogon","15","5.688916","0.005087","0.001313","5e-06","Leandra ionopogon","15","7.061176","0.363214","0.093781","0.007906","Leandra ionopogon","15","7.235266","0.062304","0.016087","0.000819","Leandra ionopogon","15","8.982049","0.32264","0.083305","0.007786"
"388","Monochaetum calcaratum","11","5.674182","0.014359","0.004329","7e-06","Monochaetum calcaratum","11","6.94103","0.219409","0.066154","0.010781","Monochaetum calcaratum","11","7.465301","0.055202","0.016644","0.001117","Monochaetum calcaratum","11","8.687097","0.195684","0.059001","0.010617"
"389","Trembleya laniflora","3","5.677152","0.002173","0.001255","2.5e-05","Trembleya laniflora","3","7.308655","0.169279","0.097733","0.039531","Trembleya laniflora","3","7.151525","0.025754","0.014869","0.004095","Trembleya laniflora","3","9.370165","0.088829","0.051285","0.038929"
"390","Cambessedesia espora","36","5.684434","0.005528","0.000921","2e-06","Cambessedesia espora","36","7.256788","0.198391","0.033065","0.003294","Cambessedesia espora","36","7.252597","0.077297","0.012883","0.000341","Cambessedesia espora","36","9.215785","0.187839","0.031306","0.003244"
"391","Leandra reitzii","3","5.673782","0.013058","0.007539","2.5e-05","Leandra reitzii","3","7.570675","0.229944","0.132758","0.039531","Leandra reitzii","3","7.019023","0.065913","0.038055","0.004095","Leandra reitzii","3","9.627816","0.04629","0.026726","0.038929"
"392","Miconia tiliifolia","36","5.692792","0.009305","0.001551","2e-06","Miconia tiliifolia","36","7.350292","0.594919","0.099153","0.003294","Miconia tiliifolia","36","7.271177","0.111701","0.018617","0.000341","Miconia tiliifolia","36","9.262898","0.792916","0.132153","0.003244"
"393","Leandra melanodesma","38","5.670444","0.012868","0.002087","2e-06","Leandra melanodesma","38","7.491095","0.354216","0.057461","0.003121","Leandra melanodesma","38","7.264589","0.158071","0.025643","0.000323","Leandra melanodesma","38","9.384197","0.41975","0.068092","0.003073"
"394","Leandra sulfurea","8","5.673561","0.011981","0.004236","9e-06","Leandra sulfurea","8","7.37438","0.224377","0.079329","0.014824","Leandra sulfurea","8","7.108788","0.088334","0.031231","0.001536","Leandra sulfurea","8","9.473251","0.221763","0.078405","0.014599"
"395","Miconia simplex","23","5.697936","0.00471","0.000982","3e-06","Miconia simplex","23","8.008833","0.269346","0.056163","0.005156","Miconia simplex","22","7.379786","0.035128","0.007489","0.000558","Miconia simplex","22","9.833782","0.194773","0.041526","0.005309"
"396","Tibouchina dubia","10","5.669031","0.006926","0.00219","7e-06","Tibouchina dubia","10","7.484149","0.199327","0.063033","0.011859","Tibouchina dubia","10","7.036862","0.04369","0.013816","0.001228","Tibouchina dubia","10","9.583429","0.140473","0.044421","0.011679"
"397","Heterocentron elegans","13","5.67733","0.009648","0.002676","6e-06","Heterocentron elegans","13","7.396654","0.304063","0.084332","0.009123","Heterocentron elegans","13","7.373549","0.097415","0.027018","0.000945","Heterocentron elegans","13","9.099553","0.376565","0.10444","0.008984"
"398","Conostegia speciosa","22","5.699626","0.004881","0.001041","3e-06","Conostegia speciosa","22","7.688455","0.377572","0.080499","0.005391","Conostegia speciosa","21","7.457258","0.07203","0.015718","0.000585","Conostegia speciosa","21","9.417787","0.409433","0.089346","0.005561"
"399","Monochaetum floribundum","42","5.674606","0.016406","0.002532","2e-06","Monochaetum floribundum","42","7.590423","0.395271","0.060992","0.002824","Monochaetum floribundum","42","7.330558","0.173502","0.026772","0.000292","Monochaetum floribundum","42","9.326087","0.43683","0.067404","0.002781"
"400","Mouriri myrtilloides","3","5.700945","0.001158","0.000669","2.5e-05","Mouriri myrtilloides","3","7.928084","0.213342","0.123173","0.039531","Mouriri myrtilloides","3","7.456014","0.03626","0.020935","0.004095","Mouriri myrtilloides","3","9.702414","0.155878","0.089996","0.038929"
"401","Clidemia monantha","23","5.688656","0.008519","0.001776","3e-06","Clidemia monantha","23","7.526953","0.317405","0.066184","0.005156","Clidemia monantha","23","7.402657","0.073579","0.015342","0.000534","Clidemia monantha","23","9.201613","0.321576","0.067053","0.005078"
"402","Miconia desmantha","21","5.683473","0.008372","0.001827","4e-06","Miconia desmantha","21","7.539516","0.325039","0.070929","0.005647","Miconia desmantha","21","7.405847","0.071945","0.0157","0.000585","Miconia desmantha","21","9.28592","0.365244","0.079703","0.005561"
"403","Rhexia mariana","90","5.673867","0.008569","0.000903","1e-06","Rhexia mariana","90","7.155692","0.138727","0.014623","0.001318","Rhexia mariana","90","7.332538","0.082913","0.00874","0.000136","Rhexia mariana","90","9.048607","0.154182","0.016252","0.001298"
"404","Miconia mexicana","35","5.677839","0.011465","0.001938","2e-06","Miconia mexicana","35","7.475254","0.258757","0.043738","0.003388","Miconia mexicana","35","7.388373","0.082542","0.013952","0.000351","Miconia mexicana","35","9.154262","0.267725","0.045254","0.003337"
"405","Clidemia petiolaris","31","5.695336","0.00623","0.001119","2e-06","Clidemia petiolaris","31","7.669756","0.291823","0.052413","0.003826","Clidemia petiolaris","31","7.445924","0.068861","0.012368","0.000396","Clidemia petiolaris","31","9.47046","0.273045","0.04904","0.003767"
"406","Heterocentron subtriplinervium","41","5.68291","0.010242","0.0016","2e-06","Heterocentron subtriplinervium","41","7.302099","0.314261","0.049079","0.002893","Heterocentron subtriplinervium","40","7.435671","0.072503","0.011464","0.000307","Heterocentron subtriplinervium","40","9.091369","0.337058","0.053294","0.00292"
"407","Leandra hatschbachii","1","5.663481",NA,NA,"7.5e-05","Leandra hatschbachii","1","7.850883",NA,NA,"0.118594","Leandra hatschbachii","1","7.002156",NA,NA,"0.012284","Leandra hatschbachii","1","9.818637",NA,NA,"0.116788"
"408","Miconia brunnea","18","5.680021","0.006352","0.001497","4e-06","Miconia brunnea","18","7.362737","0.192693","0.045418","0.006589","Miconia brunnea","18","7.14024","0.103412","0.024374","0.000682","Miconia brunnea","18","9.377083","0.178104","0.04198","0.006488"
"409","Miconia ramboi","11","5.672238","0.00911","0.002747","7e-06","Miconia ramboi","11","7.478388","0.227713","0.068658","0.010781","Miconia ramboi","11","7.071398","0.045704","0.01378","0.001117","Miconia ramboi","11","9.523009","0.149217","0.044991","0.010617"
"410","Microlicia fulva","26","5.683856","0.007083","0.001389","3e-06","Microlicia fulva","26","7.286899","0.23986","0.04704","0.004561","Microlicia fulva","26","7.252967","0.082891","0.016256","0.000472","Microlicia fulva","26","9.230164","0.210403","0.041263","0.004492"
"411","Leandra quinquedentata","21","5.669041","0.009496","0.002072","4e-06","Leandra quinquedentata","21","7.580004","0.198396","0.043294","0.005647","Leandra quinquedentata","21","7.041673","0.067123","0.014647","0.000585","Leandra quinquedentata","21","9.637564","0.211051","0.046055","0.005561"
"412","Bertolonia maculata","10","5.696213","0.004204","0.001329","7e-06","Bertolonia maculata","10","7.131903","0.426464","0.13486","0.011859","Bertolonia maculata","10","7.263676","0.11112","0.035139","0.001228","Bertolonia maculata","10","9.037401","0.504454","0.159522","0.011679"
"413","Leandra regnellii","37","5.676767","0.004613","0.000758","2e-06","Leandra regnellii","37","7.391398","0.206793","0.033997","0.003205","Leandra regnellii","37","7.138158","0.099297","0.016324","0.000332","Leandra regnellii","37","9.466224","0.177879","0.029243","0.003156"
"414","Miconia argentea","60","5.697571","0.007302","0.000943","1e-06","Miconia argentea","60","7.685512","0.302969","0.039113","0.001977","Miconia argentea","54","7.462348","0.066823","0.009093","0.000227","Miconia argentea","54","9.438098","0.262806","0.035763","0.002163"
"415","Monochaetum tenellum","2","5.65354","0.002231","0.001578","3.7e-05","Monochaetum tenellum","2","8.094334","0.013383","0.009463","0.059297","Monochaetum tenellum","2","7.291976","0.009149","0.006469","0.006142","Monochaetum tenellum","2","9.236879","0.014804","0.010468","0.058394"
"416","Conostegia volcanalis","27","5.681128","0.012425","0.002391","3e-06","Conostegia volcanalis","27","7.5917","0.349277","0.067218","0.004392","Conostegia volcanalis","27","7.385081","0.118125","0.022733","0.000455","Conostegia volcanalis","27","9.309986","0.373136","0.07181","0.004325"
"417","Miconia hemenostigma","5","5.670233","0.008309","0.003716","1.5e-05","Miconia hemenostigma","5","7.663816","0.455121","0.203536","0.023719","Miconia hemenostigma","5","7.353679","0.041229","0.018438","0.002457","Miconia hemenostigma","5","9.284431","0.486397","0.217523","0.023358"
"418","Miconia inconspicua","24","5.677951","0.007846","0.001602","3e-06","Miconia inconspicua","24","7.378516","0.183713","0.0375","0.004941","Miconia inconspicua","24","7.117971","0.09052","0.018477","0.000512","Miconia inconspicua","24","9.464763","0.207048","0.042263","0.004866"
"419","Tibouchina kleinii","3","5.667158","0.007444","0.004298","2.5e-05","Tibouchina kleinii","3","7.36748","0.11373","0.065662","0.039531","Tibouchina kleinii","3","7.011421","0.01676","0.009676","0.004095","Tibouchina kleinii","3","9.54267","0.092738","0.053542","0.038929"
"420","Leandra refracta","12","5.675631","0.004364","0.00126","6e-06","Leandra refracta","12","7.499021","0.218455","0.063063","0.009883","Leandra refracta","12","7.049995","0.060562","0.017483","0.001024","Leandra refracta","12","9.594796","0.243666","0.07034","0.009732"
"421","Leandra erostrata","31","5.676947","0.009532","0.001712","2e-06","Leandra erostrata","31","7.349584","0.168513","0.030266","0.003826","Leandra erostrata","31","7.170787","0.107172","0.019249","0.000396","Leandra erostrata","31","9.388228","0.191091","0.034321","0.003767"
"422","Rhexia alifanus","25","5.678135","0.00422","0.000844","3e-06","Rhexia alifanus","25","7.258621","0.111784","0.022357","0.004744","Rhexia alifanus","25","7.36543","0.030021","0.006004","0.000491","Rhexia alifanus","25","9.100912","0.123024","0.024605","0.004672"
"423","Clidemia fulva","20","5.693197","0.005243","0.001172","4e-06","Clidemia fulva","20","7.725853","0.357801","0.080007","0.00593","Clidemia fulva","20","7.451072","0.054811","0.012256","0.000614","Clidemia fulva","20","9.413223","0.391406","0.087521","0.005839"
"424","Mouriri gleasoniana","23","5.696294","0.006287","0.001311","3e-06","Mouriri gleasoniana","23","7.884944","0.343782","0.071684","0.005156","Mouriri gleasoniana","23","7.434624","0.058894","0.01228","0.000534","Mouriri gleasoniana","23","9.581792","0.350305","0.073044","0.005078"
"425","Tibouchina ramboi","3","5.670458","0.012796","0.007388","2.5e-05","Tibouchina ramboi","3","7.286015","0.17334","0.100078","0.039531","Tibouchina ramboi","3","7.071253","0.051351","0.029648","0.004095","Tibouchina ramboi","3","9.562001","0.227136","0.131137","0.038929"
"426","Leandra echinata","8","5.676187","0.004926","0.001742","9e-06","Leandra echinata","8","7.377982","0.205938","0.07281","0.014824","Leandra echinata","8","7.047879","0.037472","0.013248","0.001536","Leandra echinata","8","9.51758","0.102812","0.03635","0.014599"
"427","Memecylon calophyllum","10","5.692512","0.00413","0.001306","7e-06","Memecylon calophyllum","10","7.643832","0.298075","0.09426","0.011859","Memecylon calophyllum","10","7.092018","0.073012","0.023088","0.001228","Memecylon calophyllum","10","9.692415","0.196266","0.062065","0.011679"
"428","Dissotis longisetosa","4","5.685946","0.00555","0.002775","1.9e-05","Dissotis longisetosa","4","7.502211","0.188137","0.094068","0.029649","Dissotis longisetosa","4","7.333148","0.088966","0.044483","0.003071","Dissotis longisetosa","4","9.362704","0.236715","0.118358","0.029197"
"429","Memecylon dasyanthum","6","5.687339","0.008778","0.003584","1.2e-05","Memecylon dasyanthum","6","7.919388","0.213009","0.086961","0.019766","Memecylon dasyanthum","6","7.229042","0.067087","0.027388","0.002047","Memecylon dasyanthum","6","9.740449","0.18579","0.075848","0.019465"
"430","Brachyotum ledifolium","11","5.658926","0.022132","0.006673","7e-06","Brachyotum ledifolium","11","7.402817","0.433396","0.130674","0.010781","Brachyotum ledifolium","11","6.965879","0.138575","0.041782","0.001117","Brachyotum ledifolium","11","9.599764","0.526423","0.158723","0.010617"
"431","Tibouchina nodosa","3","5.687358","0.006286","0.003629","2.5e-05","Tibouchina nodosa","3","7.425831","0.20171","0.116457","0.039531","Tibouchina nodosa","3","7.366131","0.017618","0.010172","0.004095","Tibouchina nodosa","3","9.251253","0.014489","0.008365","0.038929"
"432","Conostegia lasiopoda","21","5.692681","0.008304","0.001812","4e-06","Conostegia lasiopoda","21","8.116399","0.355178","0.077506","0.005647","Conostegia lasiopoda","20","7.311309","0.098568","0.02204","0.000614","Conostegia lasiopoda","20","10.013884","0.374833","0.083815","0.005839"
"433","Miconia cyathanthera","5","5.67623","0.00505","0.002258","1.5e-05","Miconia cyathanthera","5","7.369433","0.11709","0.052364","0.023719","Miconia cyathanthera","5","7.162476","0.036899","0.016502","0.002457","Miconia cyathanthera","5","9.379032","0.123609","0.05528","0.023358"
"434","Miconia buddlejoides","29","5.681276","0.006474","0.001202","3e-06","Miconia buddlejoides","29","7.374087","0.191006","0.035469","0.004089","Miconia buddlejoides","28","7.106233","0.065825","0.01244","0.000439","Miconia buddlejoides","28","9.393522","0.186953","0.035331","0.004171"
"435","Medinilla suberosa","1","5.67761",NA,NA,"7.5e-05","Medinilla suberosa","1","8.040125",NA,NA,"0.118594","Medinilla suberosa","1","7.313887",NA,NA,"0.012284","Medinilla suberosa","1","9.63711",NA,NA,"0.116788"
"436","Miconia costaricensis","15","5.669309","0.008211","0.00212","5e-06","Miconia costaricensis","15","7.853614","0.40514","0.104607","0.007906","Miconia costaricensis","15","7.190141","0.100385","0.025919","0.000819","Miconia costaricensis","15","9.841606","0.305319","0.078833","0.007786"
"437","Stenodon suberosus","8","5.688946","0.006542","0.002313","9e-06","Stenodon suberosus","8","7.389141","0.189274","0.066918","0.014824","Stenodon suberosus","8","7.358402","0.024771","0.008758","0.001536","Stenodon suberosus","8","9.201019","0.049313","0.017435","0.014599"
"438","Miconia approximata","21","5.697694","0.005619","0.001226","4e-06","Miconia approximata","21","8.112597","0.353706","0.077185","0.005647","Miconia approximata","21","7.400472","0.057672","0.012585","0.000585","Miconia approximata","21","9.830033","0.314548","0.06864","0.005561"
"439","Miconia regelii","28","5.694939","0.01385","0.002617","3e-06","Miconia regelii","28","7.623223","0.272664","0.051529","0.004236","Miconia regelii","28","7.230609","0.074135","0.01401","0.000439","Miconia regelii","28","9.585941","0.235566","0.044518","0.004171"
"440","Miconia cuprea","4","5.655401","0.013322","0.006661","1.9e-05","Miconia cuprea","4","6.800293","0.175383","0.087692","0.029649","Miconia cuprea","4","6.967525","0.144965","0.072482","0.003071","Miconia cuprea","4","9.164202","0.274033","0.137017","0.029197"
"441","Tococa bolivarensis","6","5.677994","0.005967","0.002436","1.2e-05","Tococa bolivarensis","6","8.025238","0.215834","0.088114","0.019766","Tococa bolivarensis","6","7.31655","0.066621","0.027198","0.002047","Tococa bolivarensis","6","9.616435","0.080389","0.032819","0.019465"
"442","Miconia plukenetii","15","5.693698","0.006988","0.001804","5e-06","Miconia plukenetii","15","7.664858","0.170444","0.044008","0.007906","Miconia plukenetii","15","7.383551","0.052262","0.013494","0.000819","Miconia plukenetii","15","9.393676","0.122099","0.031526","0.007786"
